----system---- ----total-usage---- ------memory-usage----- -dsk/total-
     time     |usr sys idl wai stl| used  free  buf   cach| read  writ
21-03 20:29:17|  3   1  97   0   0|5429M  265M   68k 2111M|   0  4097B
21-03 20:29:18|  2   1  96   0   0|5430M  265M   68k 2111M|   0     0 
21-03 20:29:19|  2   0  97   0   0|5430M  265M   68k 2111M|   0     0 
21-03 20:29:20|  2   1  97   0   0|5429M  265M   68k 2111M|   0     0 
21-03 20:29:21|  2   0  97   0   0|5429M  265M   68k 2111M|   0     0 
21-03 20:29:22|  2   1  97   0   0|5429M  265M   68k 2111M|   0     0 
21-03 20:29:23|  1   0  97   0   0|5429M  265M   68k 2111M|   0    56k
21-03 20:29:24|  2   0  97   0   0|5429M  265M   68k 2111M|   0     0 
21-03 20:29:25|  2   0  97   0   0|5429M  265M   68k 2111M|   0     0 
21-03 20:29:26|  1   1  97   0   0|5429M  265M   68k 2111M|   0     0 
21-03 20:29:27|  2   0  97   0   0|5429M  265M   68k 2111M|   0     0 
21-03 20:29:28|  3   0  96   0   0|5429M  265M   68k 2111M|   0     0 
21-03 20:29:29|  3   1  97   0   0|5429M  265M   68k 2111M|   0     0 
21-03 20:29:30|  2   1  97   0   0|5429M  265M   68k 2111M|   0     0 
21-03 20:29:31|  2   1  97   0   0|5429M  265M   68k 2111M|   0     0 
21-03 20:29:32|  2   0  97   0   0|5429M  265M   68k 2111M|   0     0 
21-03 20:29:33|  2   0  97   0   0|5429M  265M   68k 2111M|   0     0 
21-03 20:29:34|  2   1  97   0   0|5429M  265M   68k 2111M|   0     0 
21-03 20:29:35|  2   1  97   0   0|5429M  265M   68k 2111M|   0    64k
21-03 20:29:36|  2   0  97   0   0|5429M  265M   68k 2111M|   0     0 
21-03 20:29:37|  2   0  98   0   0|5429M  265M   68k 2111M|   0     0 
21-03 20:29:38|  1   0  97   0   0|5429M  265M   68k 2111M|   0     0 
21-03 20:29:39|  3   0  96   0   0|5429M  265M   68k 2111M|   0  5118B
21-03 20:29:40|  3   1  96   0   0|5430M  265M   68k 2111M|   0     0 
21-03 20:29:41|  2   0  97   0   0|5430M  265M   68k 2111M|   0     0 
21-03 20:29:42|  1   0  97   0   0|5430M  265M   68k 2111M|   0     0 
21-03 20:29:43|  2   0  97   0   0|5429M  265M   68k 2111M|   0     0 
21-03 20:29:44|  2   0  97   0   0|5429M  265M   68k 2111M|   0     0 
21-03 20:29:45|  2   1  97   0   0|5429M  265M   68k 2111M|   0     0 
21-03 20:29:46|  2   0  97   0   0|5429M  265M   68k 2111M|   0     0 
21-03 20:29:47|  2   1  97   0   0|5429M  265M   68k 2111M|   0  3072B
21-03 20:29:48|  2   1  97   0   0|5429M  265M   68k 2111M|   0     0 
21-03 20:29:49|  3   0  97   0   0|5429M  265M   68k 2111M|   0     0 
21-03 20:29:50|  2   1  97   0   0|5429M  265M   68k 2111M|   0     0 
21-03 20:29:51|  3   0  96   0   0|5429M  265M   68k 2111M|   0     0 
21-03 20:29:52|  3   1  96   0   0|5429M  265M   68k 2111M|   0     0 
21-03 20:29:53|  2   1  96   0   0|5429M  265M   68k 2111M|   0     0 
21-03 20:29:54|  2   0  97   0   0|5429M  265M   68k 2111M|   0     0 
21-03 20:29:55|  2   1  98   0   0|5429M  265M   68k 2111M|   0     0 
21-03 20:29:56|  2   1  97   0   0|5429M  265M   68k 2111M|   0     0 
21-03 20:29:57|  2   0  97   0   0|5429M  265M   68k 2111M|   0     0 
21-03 20:29:58|  2   0  97   0   0|5429M  265M   68k 2111M|   0     0 
21-03 20:29:59|  2   0  97   0   0|5429M  265M   68k 2111M|   0     0 
21-03 20:30:00|  2   0  97   0   0|5429M  265M   68k 2111M|   0     0 
21-03 20:30:01|  3   1  96   0   0|5429M  265M   68k 2111M|   0     0 
21-03 20:30:02|  3   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:30:03|  1   1  98   0   0|5429M  265M   68k 2111M|   0     0 
21-03 20:30:04|  2   0  97   0   0|5429M  266M   68k 2111M|   0     0 
21-03 20:30:05|  2   1  97   0   0|5429M  266M   68k 2111M|   0    26k
21-03 20:30:06|  2   0  97   0   0|5429M  266M   68k 2111M|   0     0 
21-03 20:30:07|  4   2  94   0   0|5431M  263M   68k 2112M| 140k    0 
21-03 20:30:08|  2   0  97   0   0|5430M  264M   68k 2112M|   0     0 
21-03 20:30:09|  2   0  97   0   0|5430M  264M   68k 2112M|   0     0 
21-03 20:30:10|  2   0  97   0   0|5430M  264M   68k 2112M|   0  5128B
21-03 20:30:11|  2   0  97   0   0|5430M  264M   68k 2112M|   0  8180B
21-03 20:30:12|  3   0  96   0   0|5430M  264M   68k 2112M|   0     0 
21-03 20:30:13|  2   0  97   0   0|5430M  264M   68k 2112M|   0     0 
21-03 20:30:14|  2   0  97   0   0|5430M  264M   68k 2112M|   0     0 
21-03 20:30:15|  1   1  97   0   0|5430M  264M   68k 2112M|   0     0 
21-03 20:30:16|  2   0  97   0   0|5430M  264M   68k 2112M|   0     0 
21-03 20:30:17|  2   0  97   0   0|5430M  264M   68k 2112M|   0  5124B
21-03 20:30:18|  2   0  97   0   0|5430M  264M   68k 2112M|   0     0 
21-03 20:30:19|  2   1  97   0   0|5430M  264M   68k 2112M|   0     0 
21-03 20:30:20|  2   1  97   0   0|5430M  264M   68k 2112M|   0     0 
21-03 20:30:21|  2   0  97   0   0|5430M  264M   68k 2112M|   0     0 
21-03 20:30:22|  3   1  97   0   0|5430M  264M   68k 2112M|   0     0 
21-03 20:30:23|  2   0  97   0   0|5430M  264M   68k 2112M|   0     0 
21-03 20:30:24|  3   1  96   0   0|5430M  264M   68k 2112M|   0     0 
21-03 20:30:25|  2   1  97   0   0|5430M  264M   68k 2112M|   0    36k
21-03 20:30:26|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:30:27|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:30:28|  2   1  98   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:30:29|  3   0  96   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:30:30|  1   0  98   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:30:31|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:30:32|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:30:33|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:30:34|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:30:35|  3   0  96   0   0|5429M  265M   68k 2112M|   0    18k
21-03 20:30:36|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:30:37|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:30:38|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:30:39|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:30:40|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:30:41|  3   0  97   0   0|5429M  265M   68k 2112M|   0   296k
21-03 20:30:42|  1   0  97   0   0|5429M  265M   68k 2112M|   0  5119B
21-03 20:30:43|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:30:44|  1   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:30:45|  3   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:30:46|  3   1  96   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:30:47|  2   1  97   0   0|5429M  265M   68k 2112M|   0  3073B
21-03 20:30:48|  2   0  98   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:30:49|  2   1  96   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:30:50|  1   0  98   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:30:51|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:30:52|  3   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:30:53| 13   1  87   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:30:54|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:30:55|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:30:56|  3   0  96   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:30:57|  2   1  96   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:30:58|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:30:59|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:31:00|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:31:01|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:31:02|  3   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:31:03|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:31:04|  2   1  98   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:31:05|  2   0  97   0   0|5429M  265M   68k 2112M|   0  2046B
21-03 20:31:06|  1   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:31:07|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:31:08|  3   1  96   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:31:09|  3   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:31:10|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:31:11|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:31:12|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:31:13|  2   1  96   0   0|5429M  265M   68k 2112M|   0  1024B
21-03 20:31:14|  2   0  97   0   0|5429M  265M   68k 2112M|   0  8188B
21-03 20:31:15|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:31:16|  1   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:31:17|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:31:18|  2   1  97   0   0|5429M  265M   68k 2112M|   0  5121B
21-03 20:31:19|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:31:20|  3   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:31:21|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:31:22|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:31:23|  2   1  98   0   0|5429M  265M   68k 2112M|   0    36k
21-03 20:31:24|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:31:25|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:31:26|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:31:27|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:31:28|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:31:29|  5   0  95   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:31:30|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:31:31|  2   1  98   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:31:32|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:31:33|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:31:34|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:31:35|  1   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:31:36|  3   0  97   0   0|5429M  265M   68k 2112M|   0    55k
21-03 20:31:37|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:31:38|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:31:39|  3   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:31:40|  1   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:31:41|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:31:42|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:31:43|  1   1  98   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:31:44|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:31:45|  2   0  97   0   0|5429M  265M   68k 2112M|   0  5119B
21-03 20:31:46|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:31:47|  4   0  94   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:31:48|  2   1  97   0   0|5429M  265M   68k 2112M|   0  3072B
21-03 20:31:49|  2   1  98   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:31:50|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:31:51|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:31:52|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:31:53|  2   0  98   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:31:54|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:31:55|  2   0  96   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:31:56|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:31:57|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:31:58|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:31:59|  2   0  96   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:32:00|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:32:01|  1   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:32:02|  2   1  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:32:03|  1   1  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:32:04|  2   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:32:05|  3   0  96   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:32:06|  2   1  97   0   0|5429M  264M   68k 2112M|   0    26k
21-03 20:32:07|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:32:08|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:32:09|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:32:10|  2   0  98   0   0|5429M  265M   68k 2112M|   0  4090B
21-03 20:32:11|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:32:12|  3   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:32:13|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:32:14|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:32:15|  3   1  95   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:32:16|  2   0  97   0   0|5429M  264M   68k 2112M|   0  1024B
21-03 20:32:17|  2   1  97   0   0|5429M  264M   68k 2112M|   0  8193B
21-03 20:32:18|  1   0  98   0   0|5429M  264M   68k 2112M|   0  5122B
21-03 20:32:19|  2   1  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:32:20|  2   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:32:21|  2   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:32:22|  2   1  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:32:23|  3   1  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:32:24|  1   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:32:25|  3   1  97   0   0|5429M  264M   68k 2112M|   0    36k
21-03 20:32:26|  2   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:32:27|  1   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:32:28|  2   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:32:29|  4   1  95   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:32:30|  2   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:32:31|  2   0  98   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:32:32|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:32:33|  1   1  98   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:32:34|  1   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:32:35|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:32:36|  2   0  98   0   0|5429M  265M   68k 2112M|   0    18k
21-03 20:32:37|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:32:38|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:32:39|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:32:40|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:32:41|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:32:42|  3   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:32:43|  2   1  96   0   0|5429M  265M   68k 2112M|   0  5118B
21-03 20:32:44|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:32:45|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:32:46|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:32:47|  2   0  97   0   0|5429M  265M   68k 2112M|   0  1024B
21-03 20:32:48|  2   0  97   0   0|5429M  265M   68k 2112M|   0  9218B
21-03 20:32:49|  2   1  97   0   0|5429M  265M   68k 2112M|   0  2049B
21-03 20:32:50|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:32:51|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:32:52|  3   1  96   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:32:53|  1   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:32:54|  4   0  96   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:32:55|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:32:56|  1   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:32:57|  2   0  97   0   0|5428M  265M   68k 2112M|   0     0 
21-03 20:32:58|  3   0  96   0   0|5428M  266M   68k 2112M| 316k 6144B
21-03 20:32:59|  2   1  97   0   0|5428M  266M   68k 2112M|   0     0 
21-03 20:33:00|  2   1  97   0   0|5428M  266M   68k 2112M|   0     0 
21-03 20:33:01|  2   0  97   0   0|5428M  266M   68k 2112M|   0     0 
21-03 20:33:02|  3   1  96   0   0|5428M  265M   68k 2112M|   0     0 
21-03 20:33:03|  3   0  97   0   0|5428M  265M   68k 2112M|   0     0 
21-03 20:33:04|  2   1  97   0   0|5428M  265M   68k 2112M|   0     0 
21-03 20:33:05|  1   0  97   0   0|5428M  265M   68k 2112M|   0     0 
21-03 20:33:06|  2   0  96   0   0|5429M  265M   68k 2112M|   0    31k
21-03 20:33:07|  3   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:33:08|  2   1  97   0   0|5428M  265M   68k 2112M|   0     0 
21-03 20:33:09|  3   0  97   0   0|5428M  265M   68k 2112M|   0     0 
21-03 20:33:10|  2   1  97   0   0|5428M  265M   68k 2112M|   0     0 
21-03 20:33:11|  2   0  97   0   0|5428M  265M   68k 2112M|   0     0 
21-03 20:33:12|  1   1  97   0   0|5428M  265M   68k 2112M|   0     0 
21-03 20:33:13|  3   0  97   0   0|5428M  265M   68k 2112M|   0     0 
21-03 20:33:14|  2   1  97   0   0|5428M  265M   68k 2112M|   0   340k
21-03 20:33:15|  2   0  97   0   0|5428M  265M   68k 2112M|   0     0 
21-03 20:33:16|  3   0  96   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:33:17|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:33:18|  1   0  97   0   0|5428M  265M   68k 2112M|   0  4096B
21-03 20:33:19|  3   1  97   0   0|5428M  265M   68k 2112M|   0  4096B
21-03 20:33:20|  1   1  97   0   0|5428M  265M   68k 2112M|   0  8192B
21-03 20:33:21|  3   0  97   0   0|5428M  265M   68k 2112M|   0     0 
21-03 20:33:22|  2   0  97   0   0|5428M  265M   68k 2112M|   0     0 
21-03 20:33:23|  2   1  97   0   0|5428M  265M   68k 2112M|   0     0 
21-03 20:33:24|  2   0  97   0   0|5428M  265M   68k 2112M|   0    40k
21-03 20:33:25|  2   1  97   0   0|5428M  265M   68k 2112M|   0     0 
21-03 20:33:26|  5   1  94   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:33:27|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:33:28|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:33:29|  2   0  97   0   0|5429M  265M   68k 2112M|   0    12k
21-03 20:33:30|  2   1  91   6   0|5429M  265M   68k 2112M|   0     0 
21-03 20:33:31|  2   1  90   6   0|5429M  265M   68k 2112M|   0     0 
21-03 20:33:32|  2   0  98   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:33:33|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:33:34|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:33:35|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:33:36|  7   1  86   7   0|5429M  265M   68k 2112M|   0    47k
21-03 20:33:37|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:33:38|  1   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:33:39|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:33:40|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:33:41|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:33:42|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:33:43|  4   1  96   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:33:44|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:33:45|  1   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:33:46|  3   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:33:47|  1   0  98   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:33:48|  2   0  97   0   0|5428M  265M   68k 2112M|   0     0 
21-03 20:33:49|  2   1  97   0   0|5428M  265M   68k 2112M|   0  4098B
21-03 20:33:50|  2   1  97   0   0|5428M  265M   68k 2112M|   0  5123B
21-03 20:33:51|  2   0  97   0   0|5428M  265M   68k 2112M|   0     0 
21-03 20:33:52|  2   1  96   0   0|5428M  265M   68k 2112M|   0     0 
21-03 20:33:53|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:33:54|  4   1  96   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:33:55|  1   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:33:56|  3   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:33:57|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:33:58|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:33:59|  3   1  98   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:34:00|  1   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:34:01|  3   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:34:02|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:34:03|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:34:04|  3   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:34:05|  2   1  96   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:34:06|  2   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:34:07|  2   1  97   0   0|5429M  264M   68k 2112M|   0    75k
21-03 20:34:08|  4   1  95   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:34:09|  2   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:34:10|  2   1  97   0   0|5429M  264M   68k 2112M|   0  4097B
21-03 20:34:11|  2   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:34:12|  1   1  98   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:34:13|  2   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:34:14|  2   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:34:15|  1   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:34:16|  2   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:34:17|  2   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:34:18|  2   1  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:34:19|  2   0  97   0   0|5429M  264M   68k 2112M|   0  4092B
21-03 20:34:20|  3   1  96   0   0|5429M  264M   68k 2112M|   0  1024B
21-03 20:34:21|  2   0  97   0   0|5429M  264M   68k 2112M|   0  8208B
21-03 20:34:22|  2   1  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:34:23|  2   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:34:24|  1   1  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:34:25|  3   0  97   0   0|5429M  264M   68k 2112M|   0    60k
21-03 20:34:26|  2   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:34:27|  2   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:34:28|  3   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:34:29|  1   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:34:30|  3   1  96   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:34:31|  2   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:34:32|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:34:33|  3   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:34:34|  1   0  98   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:34:35|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:34:36|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:34:37|  2   0  97   0   0|5429M  265M   68k 2112M|   0    19k
21-03 20:34:38|  1   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:34:39|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:34:40|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:34:41|  3   1  96   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:34:42|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:34:43|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:34:44|  1   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:34:45|  2   1  98   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:34:46|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:34:47|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:34:48|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:34:49|  2   0  97   0   0|5429M  265M   68k 2112M|   0  4101B
21-03 20:34:50|  3   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:34:51|  1   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:34:52|  3   1  96   0   0|5429M  264M   68k 2112M|   0  9206B
21-03 20:34:53|  3   0  96   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:34:54|  2   0  98   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:34:55|  2   1  97   0   0|5429M  264M   68k 2112M|   0     0 
