----system---- ----total-usage---- ------memory-usage----- -dsk/total-
     time     |usr sys idl wai stl| used  free  buf   cach| read  writ
03-03 17:46:22| 28   1   2  69   0|2106M  128M  188k 5565M|  23M 4096B
03-03 17:46:23| 29   0   9  62   0|2106M  126M  188k 5568M|  21M 8192B
03-03 17:46:24| 29   1  11  59   0|2105M  132M  188k 5563M|  22M    0 
03-03 17:46:25|  7   1  23  69   0|2106M  130M  188k 5563M| 906k   12k
03-03 17:46:26| 26   1  43  31   0|2107M  128M  188k 5565M|  21M  128k
03-03 17:46:27| 30   1  20  50   0|2107M  126M  188k 5566M|  20M    0 
03-03 17:46:28| 29   1   4  66   0|2107M  123M  188k 5569M|  22M 4095B
03-03 17:46:29| 30   1  13  56   0|2108M  138M  188k 5553M|  22M   12k
03-03 17:46:30| 26   0   5  68   0|2107M  136M  188k 5556M|  21M 8190B
03-03 17:46:31| 27   1  20  52   0|2106M  134M  188k 5559M|  21M    0 
03-03 17:46:32| 30   1   9  62   0|2106M  132M  188k 5562M|  21M 4096B
03-03 17:46:33| 25   1  15  58   0|2107M  127M  188k 5565M|  22M    0 
03-03 17:46:34| 28   0  21  49   0|2107M  125M  188k 5568M|  21M   24k
03-03 17:46:35| 28   1  18  53   0|2107M  123M  188k 5570M|  20M 3072B
03-03 17:46:36| 22   1  17  61   0|2108M  128M  188k 5564M|  13M 4084B
03-03 17:46:37| 19   1  15  65   0|2108M  127M  188k 5564M|9045k  132k
03-03 17:46:38| 27   1  21  51   0|2107M  125M  188k 5567M|  22M    0 
03-03 17:46:39| 27   0  15  58   0|2107M  123M  188k 5570M|  22M 8198B
03-03 17:46:40| 26   1  25  47   0|2107M  138M  188k 5555M|  21M 8192B
03-03 17:46:41| 27   0  28  44   0|2108M  134M  188k 5558M|  22M  372k
03-03 17:46:42| 27   1  25  47   0|2107M  132M  188k 5561M|  21M 8192B
03-03 17:46:43| 26   0  25  48   0|2108M  129M  188k 5563M|  21M   16k
03-03 17:46:44| 27   0  20  52   0|2108M  126M  188k 5566M|  22M 8190B
03-03 17:46:45| 28   1  17  55   0|2107M  123M  188k 5570M|  22M    0 
03-03 17:46:46| 27   1  26  46   0|2108M  139M  188k 5553M|  21M    0 
03-03 17:46:47| 28   1  19  53   0|2106M  137M  188k 5556M|  21M    0 
03-03 17:46:48| 27   1  24  48   0|2106M  135M  188k 5559M|  21M    0 
03-03 17:46:49| 26   0   2  71   0|2107M  132M  188k 5561M|  21M    0 
03-03 17:46:50| 26   1  17  57   0|2107M  130M  188k 5563M|  21M    0 
03-03 17:46:51| 27   1  15  58   0|2106M  128M  188k 5566M|  21M 4099B
03-03 17:46:52| 28   1   3  68   0|2105M  127M  188k 5568M|  21M 8192B
03-03 17:46:53| 29   0   2  69   0|2105M  122M  188k 5572M|  22M 8190B
03-03 17:46:54| 26   1   6  67   0|2107M  137M  188k 5556M|  22M 8193B
03-03 17:46:55| 28   1   8  64   0|2106M  125M  188k 5568M|  22M 8193B
03-03 17:46:56| 27   1  10  61   0|2105M  123M  188k 5572M|  22M 4096B
03-03 17:46:57| 30   0  21  49   0|2106M  137M  188k 5556M|  20M    0 
03-03 17:46:58| 26   1  38  36   0|2106M  137M  188k 5557M|  20M    0 
03-03 17:46:59| 25   1  48  25   0|2108M  132M  188k 5560M|  22M    0 
03-03 17:47:00| 25   0  45  28   0|2107M  129M  188k 5563M|  21M 4093B
03-03 17:47:01| 27   0  12  62   0|2106M  128M  188k 5566M|  22M   12k
03-03 17:47:02| 29   0   4  66   0|2106M  125M  188k 5569M|  21M 4094B
03-03 17:47:03| 29   1   8  63   0|2107M  121M  188k 5572M|  22M 8194B
03-03 17:47:04| 26   1  11  63   0|2108M  137M  188k 5554M|  21M   16k
03-03 17:47:05| 26   1   6  67   0|2107M  135M  188k 5557M|  22M    0 
03-03 17:47:06| 27   0   5  68   0|2106M  135M  188k 5559M|  20M 4097B
03-03 17:47:07| 27   1  27  45   0|2107M  130M  188k 5563M|  22M   12k
03-03 17:47:08| 45   1   7  46   0|2103M  134M  188k 5562M|  19M   12k
03-03 17:47:09| 44   1   2  55   0|2103M  125M  188k 5572M|  28M 8193B
03-03 17:47:10| 26   0   2  71   0|2103M  122M  188k 5574M|  21M 8190B
03-03 17:47:11| 28   1  13  59   0|2104M  137M  188k 5559M|  22M 8193B
03-03 17:47:12| 26   1  42  31   0|2104M  135M  188k 5561M|  21M    0 
03-03 17:47:13| 28   1   4  67   0|2104M  131M  188k 5564M|  22M    0 
03-03 17:47:14| 25   1  20  54   0|2104M  128M  188k 5567M|  22M    0 
03-03 17:47:15| 26   0   8  65   0|2105M  124M  188k 5570M|  21M 4092B
03-03 17:47:16| 25   1  13  61   0|2106M  121M  188k 5572M|  21M 8198B
03-03 17:47:17| 29   1  12  59   0|2106M  127M  188k 5567M|  22M 8193B
03-03 17:47:18| 27   1   5  66   0|2108M  123M  188k 5569M|  21M    0 
03-03 17:47:19| 28   1  24  48   0|2108M  138M  188k 5553M|  22M    0 
03-03 17:47:20| 26   0   1  72   0|2106M  137M  188k 5557M|  21M 4096B
03-03 17:47:21| 29   1  14  57   0|2106M  134M  188k 5559M|  21M 8193B
03-03 17:47:22| 27   1  41  32   0|2108M  131M  188k 5561M|  20M 8193B
03-03 17:47:23| 26   1  26  47   0|2109M  129M  188k 5562M|  20M    0 
03-03 17:47:24| 26   0   3  70   0|2107M  129M  188k 5564M|  20M   12k
03-03 17:47:25| 29   1  21  50   0|2107M  125M  188k 5567M|  22M 8207B
03-03 17:47:26| 27   1  28  44   0|2107M  123M  188k 5570M|  21M 8191B
03-03 17:47:27| 27   0  30  42   0|2109M  135M  188k 5555M|  22M 8188B
03-03 17:47:28| 28   1  20  51   0|2108M  135M  188k 5557M|  21M    0 
03-03 17:47:29| 26   1  13  60   0|2106M  133M  188k 5560M|  22M    0 
03-03 17:47:30| 29   1  18  52   0|2107M  131M  188k 5562M|  21M    0 
03-03 17:47:31| 27   0  11  60   0|2105M  129M  188k 5565M|  21M 8189B
03-03 17:47:32| 26   1  22  52   0|2107M  126M  188k 5567M|  21M 8194B
03-03 17:47:33| 28   0  22  50   0|2106M  125M  188k 5569M|  21M 8190B
03-03 17:47:34| 26   0  11  62   0|2107M  138M  188k 5554M|  22M  103k
03-03 17:47:35| 27   1   2  71   0|2106M  137M  188k 5556M|  21M    0 
03-03 17:47:36| 28   1   2  69   0|2107M  135M  188k 5558M|  20M 7167B
03-03 17:47:37| 27   1   5  68   0|2106M  134M  188k 5560M|  21M   13k
03-03 17:47:38| 27   0  25  47   0|2106M  130M  188k 5564M|  22M   12k
03-03 17:47:39| 29   1  24  45   0|2106M  127M  188k 5566M|  21M 8192B
03-03 17:47:40| 26   0   3  70   0|2106M  125M  188k 5569M|  21M 8192B
03-03 17:47:41| 26   1  28  45   0|2106M  122M  188k 5572M|  22M 8192B
03-03 17:47:42| 27   1  15  57   0|2107M  137M  188k 5556M|  21M 8191B
03-03 17:47:43| 28   1  28  43   0|2106M  135M  188k 5558M|  22M 8188B
03-03 17:47:44| 27   1  17  55   0|2106M  132M  188k 5561M|  21M    0 
03-03 17:47:45| 28   0  25  47   0|2108M  129M  188k 5563M|  21M    0 
03-03 17:47:46| 27   1  25  47   0|2108M  126M  188k 5566M|  22M 4099B
03-03 17:47:47| 27   1  22  50   0|2107M  124M  188k 5569M|  21M    0 
03-03 17:47:48| 29   0   4  65   0|2106M  122M  188k 5571M|  22M 4096B
03-03 17:47:49| 30   1  13  57   0|2106M  137M  188k 5556M|  22M 8192B
03-03 17:47:50| 27   1  17  55   0|2107M  134M  188k 5559M|  21M 8192B
03-03 17:47:51| 27   1  23  48   0|2107M  132M  188k 5561M|  21M   56k
03-03 17:47:52| 27   1  46  26   0|2107M  129M  188k 5564M|  22M    0 
03-03 17:47:53| 25   0  45  28   0|2106M  126M  188k 5567M|  21M   12k
03-03 17:47:54| 29   1  19  51   0|2106M  124M  188k 5570M|  21M    0 
03-03 17:47:55| 26   0  25  48   0|2107M  139M  188k 5554M|  21M 4087B
03-03 17:47:56| 29   1  14  57   0|2106M  137M  188k 5556M|  22M 8204B
03-03 17:47:57| 28   1  11  60   0|2106M  134M  188k 5560M|  22M    0 
03-03 17:47:58| 27   1  17  55   0|2106M  131M  188k 5563M|  22M 8194B
03-03 17:47:59| 26   1  18  55   0|2106M  129M  188k 5565M|  21M 8186B
03-03 17:48:00| 30   1  18  52   0|2105M  135M  188k 5559M|  21M 8197B
03-03 17:48:01| 29   1   9  61   0|2105M  132M  188k 5563M|  22M 8192B
03-03 17:48:02| 30   1   4  65   0|2107M  127M  188k 5565M|  21M    0 
03-03 17:48:03| 27   1  25  47   0|2107M  124M  188k 5569M|  22M    0 
03-03 17:48:04| 30   0  22  47   0|2106M  122M  188k 5572M|  22M   24k
03-03 17:48:05| 28   1  12  59   0|2106M  138M  188k 5556M|  22M 8193B
03-03 17:48:06| 32   1   7  60   0|2105M  138M  188k 5556M|  19M 3072B
03-03 17:48:07| 27   1  19  53   0|2105M  135M  188k 5559M|  22M 4097B
03-03 17:48:08| 26   0  25  48   0|2106M  132M  188k 5562M|  21M 9216B
03-03 17:48:09| 29   1  18  52   0|2105M  130M  188k 5565M|  22M   16k
03-03 17:48:10| 30   1   2  66   0|2105M  127M  188k 5568M|  22M    0 
03-03 17:48:11| 27   1   9  64   0|2105M  123M  188k 5571M|  21M 4096B
03-03 17:48:12| 29   1  10  59   0|2105M  121M  188k 5573M|  21M 4096B
03-03 17:48:13| 30   1   6  63   0|2105M  137M  188k 5557M|  21M 8192B
03-03 17:48:14| 31   1   2  66   0|2105M  134M  188k 5561M|  22M   16k
03-03 17:48:15| 28   0  12  59   0|2105M  131M  188k 5563M|  21M    0 
03-03 17:48:16| 29   1  18  53   0|2105M  130M  188k 5565M|  20M   16k
03-03 17:48:17| 32   1  15  52   0|2105M  128M  188k 5567M|  21M 8192B
03-03 17:48:18| 27   0  14  57   0|2105M  125M  188k 5569M|  21M 8182B
03-03 17:48:19| 28   1  24  48   0|2105M  122M  188k 5572M|  22M    0 
03-03 17:48:20| 27   1  31  42   0|2105M  138M  188k 5556M|  21M    0 
03-03 17:48:21| 26   1  35  38   0|2107M  134M  188k 5559M|  21M    0 
03-03 17:48:22| 25   0  35  38   0|2107M  132M  188k 5561M|  22M    0 
03-03 17:48:23| 25   0   7  67   0|2106M  131M  188k 5563M|  20M    0 
03-03 17:48:24| 33   1  28  37   0|2107M  126M  188k 5567M|  23M    0 
03-03 17:48:25| 28   1  19  53   0|2106M  123M  188k 5570M|  22M 4097B
03-03 17:48:26| 29   1  30  39   0|2106M  122M  188k 5572M|  20M 8192B
03-03 17:48:27| 27   1  13  59   0|2107M  137M  188k 5556M|  21M 8186B
03-03 17:48:28| 27   1  19  54   0|2107M  134M  188k 5559M|  22M 8198B
03-03 17:48:29| 29   1  15  55   0|2105M  134M  188k 5561M|  21M    0 
03-03 17:48:30| 27   0   6  67   0|2105M  130M  188k 5565M|  22M    0 
03-03 17:48:31| 28   1  19  51   0|2105M  127M  188k 5567M|  22M 8192B
03-03 17:48:32| 32   0  20  47   0|2106M  124M  188k 5569M|  21M 8191B
03-03 17:48:33| 49   1   6  45   0|2106M  135M  188k 5558M|  25M 4096B
03-03 17:48:34| 28   1  12  59   0|2107M  131M  188k 5561M|  22M 4089B
03-03 17:48:35| 30   1   7  63   0|2107M  128M  188k 5565M|  22M   46k
03-03 17:48:36| 50   1   6  44   0|2106M  122M  188k 5572M|  26M 7168B
03-03 17:48:37| 31   1  22  47   0|2107M  135M  188k 5558M|  23M 4096B
03-03 17:48:38| 29   0  13  57   0|2105M  133M  188k 5561M|  22M 8186B
03-03 17:48:39| 25   1  45  29   0|2107M  129M  188k 5564M|  21M 4099B
03-03 17:48:40| 28   1  28  43   0|2106M  127M  188k 5566M|  22M 5120B
03-03 17:48:41| 27   0   9  62   0|2105M  125M  188k 5570M|  22M   12k
03-03 17:48:42| 29   1  19  51   0|2106M  122M  188k 5572M|  21M 8188B
03-03 17:48:43| 29   1   5  65   0|2106M  137M  188k 5556M|  21M 8197B
03-03 17:48:44| 29   1   3  67   0|2105M  136M  188k 5558M|  20M 8183B
03-03 17:48:45| 29   1   2  68   0|2106M  133M  188k 5560M|  22M 8200B
03-03 17:48:46| 37   2   6  55   0|2124M  125M  188k 5550M|  44M 8189B
03-03 17:48:47| 38   1  19  42   0|2106M  136M  188k 5558M|  26M 8196B
03-03 17:48:48| 29   1   7  63   0|2104M  126M  188k 5570M|  21M    0 
03-03 17:48:49| 29   1  25  46   0|2106M  128M  188k 5566M|  22M    0 
03-03 17:48:50| 26   1  46  27   0|2107M  123M  188k 5570M|  21M    0 
03-03 17:48:51| 24   1  27  47   0|2105M  124M  188k 5571M|  20M    0 
03-03 17:48:52| 29   1   6  65   0|2105M  129M  188k 5566M|  22M   40k
03-03 17:48:53| 28   1   9  63   0|2103M  127M  188k 5569M|  20M    0 
03-03 17:48:54| 27   0  36  36   0|2106M  130M  188k 5563M|  21M    0 
03-03 17:48:55| 29   1  34  37   0|2107M  126M  188k 5567M|  21M 4099B
03-03 17:48:56| 26   1  25  48   0|2105M  134M  188k 5560M|  21M    0 
03-03 17:48:57| 27   0  26  46   0|2105M  122M  188k 5572M|  21M 4095B
03-03 17:48:58| 27   1  12  61   0|2107M  125M  188k 5568M|  22M    0 
03-03 17:48:59| 32   1   7  61   0|2105M  123M  188k 5571M|  21M    0 
03-03 17:49:00| 52   1   8  38   0|2106M  124M  188k 5570M|  27M 4091B
03-03 17:49:01| 50   1  16  33   0|2107M  129M  188k 5564M|  28M    0 
03-03 17:49:02| 29   1  25  46   0|2108M  124M  188k 5568M|  21M    0 
03-03 17:49:03| 30   1  17  53   0|2107M  139M  188k 5554M|  22M    0 
03-03 17:49:04| 29   0  22  48   0|2105M  127M  188k 5567M|  21M 8186B
03-03 17:49:05| 27   0  14  58   0|2105M  124M  188k 5570M|  21M   10k
03-03 17:49:06| 27   1  13  59   0|2108M  128M  188k 5563M|  19M 3068B
03-03 17:49:07| 27   1  24  48   0|2105M  129M  188k 5566M|  21M    0 
03-03 17:49:08| 27   1  14  58   0|2106M  123M  188k 5570M|  22M    0 
03-03 17:49:09| 29   1  13  58   0|2104M  121M  188k 5574M|  21M    0 
03-03 17:49:10| 28   1  18  53   0|2106M  124M  188k 5570M|  21M    0 
03-03 17:49:11| 27   0   4  69   0|2104M  123M  188k 5572M|  20M    0 
03-03 17:49:12| 23   1   4  72   0|2104M  124M  188k 5571M|  15M 9189B
03-03 17:49:13| 14   1   9  76   0|2106M  125M  188k 5568M|6816k    0 
03-03 17:49:14| 26   1  25  48   0|2106M  122M  188k 5571M|  20M  128k
03-03 17:49:15| 28   0  13  58   0|2107M  137M  188k 5556M|  21M    0 
03-03 17:49:16| 29   1  16  54   0|2106M  125M  188k 5568M|  21M 4094B
03-03 17:49:17| 26   1  20  53   0|2106M  121M  188k 5572M|  21M  817k
03-03 17:49:18| 25   1  24  49   0|2108M  128M  188k 5564M|  21M    0 
03-03 17:49:19| 27   1  23  50   0|2106M  126M  188k 5568M|  21M    0 
03-03 17:49:20| 28   1   2  68   0|2105M  124M  188k 5570M|  21M 4096B
03-03 17:49:21| 30   1  19  50   0|2107M  128M  188k 5565M|  22M 8185B
03-03 17:49:22| 27   1  18  53   0|2107M  124M  188k 5568M|  21M    0 
03-03 17:49:23| 29   1  24  47   0|2107M  121M  188k 5572M|  21M    0 
03-03 17:49:24| 26   1  23  50   0|2108M  127M  188k 5565M|  20M    0 
03-03 17:49:25| 28   0   3  68   0|2106M  125M  188k 5568M|  21M    0 
03-03 17:49:26| 28   1  19  54   0|2106M  122M  188k 5572M|  21M    0 
03-03 17:49:27| 27   1  19  53   0|2107M  125M  188k 5568M|  22M    0 
03-03 17:49:28| 28   1  14  57   0|2106M  133M  188k 5561M|  20M 4097B
03-03 17:49:29| 28   1   3  69   0|2105M  129M  188k 5565M|  22M    0 
03-03 17:49:30| 30   0   8  61   0|2105M  126M  188k 5568M|  21M    0 
03-03 17:49:31| 27   1  27  44   0|2104M  123M  188k 5572M|  21M    0 
03-03 17:49:32| 26   1  47  25   0|2108M  124M  188k 5566M|  21M    0 
03-03 17:49:33| 32   1  11  57   0|2105M  132M  188k 5562M|  22M    0 
03-03 17:49:34| 29   1  27  44   0|2106M  137M  188k 5557M|  22M 4093B
03-03 17:49:35| 29   0  23  47   0|2104M  124M  188k 5571M|  23M   75k
03-03 17:49:36| 27   1  25  46   0|2105M  128M  188k 5566M|  21M    0 
03-03 17:49:37| 27   1  26  47   0|2105M  126M  188k 5568M|  20M 3074B
03-03 17:49:38| 29   0  20  50   0|2105M  122M  188k 5572M|  21M    0 
03-03 17:49:39| 25   1  33  42   0|2105M  127M  188k 5567M|  21M    0 
03-03 17:49:40| 29   1   2  68   0|2105M  124M  188k 5570M|  21M    0 
03-03 17:49:41| 26   1   2  70   0|2105M  121M  188k 5573M|  20M    0 
03-03 17:49:42| 28   1   2  70   0|2105M  127M  188k 5567M|  21M 1025B
03-03 17:49:43| 27   0   1  70   0|2103M  127M  188k 5569M|  19M 2048B
03-03 17:49:44| 28   0  10  60   0|2106M  127M  188k 5566M|  23M 4096B
03-03 17:49:45| 27   1  25  46   0|2106M  124M  188k 5570M|  21M    0 
03-03 17:49:46| 52   1  11  36   0|2106M  125M  188k 5569M|  26M    0 
03-03 17:49:47| 51   1   6  42   0|2106M  123M  188k 5571M|  26M    0 
03-03 17:49:48| 31   0  13  55   0|2107M  127M  188k 5565M|  21M 8185B
03-03 17:49:49| 32   1   3  64   0|2106M  124M  188k 5569M|  22M    0 
03-03 17:49:50| 29   1   9  62   0|2105M  128M  188k 5566M|  22M    0 
03-03 17:49:51| 27   1  20  50   0|2105M  125M  188k 5570M|  21M    0 
03-03 17:49:52| 12   1  23  63   0|2105M  123M  188k 5571M|2486k  128k
03-03 17:49:53| 27   1  15  57   0|2106M  127M  188k 5567M|  21M   32k
03-03 17:49:54| 26   1  17  57   0|2105M  124M  188k 5570M|  21M    0 
03-03 17:49:55| 27   1  10  62   0|2106M  127M  188k 5567M|  22M    0 
03-03 17:49:56| 28   0   7  64   0|2106M  123M  188k 5570M|  21M    0 
03-03 17:49:57| 29   1  22  49   0|2106M  129M  188k 5564M|  21M 4096B
03-03 17:49:58| 27   1  16  56   0|2105M  127M  188k 5567M|  22M 8193B
03-03 17:49:59| 28   0   6  65   0|2105M  124M  188k 5570M|  21M   12k
03-03 17:50:00| 28   1   7  65   0|2104M  122M  188k 5573M|  22M 8199B
03-03 17:50:01| 32   1  15  52   0|2105M  137M  188k 5558M|  22M    0 
03-03 17:50:02| 33   1  12  54   0|2107M  133M  188k 5559M|  21M    0 
03-03 17:50:03| 29   1  11  59   0|2106M  130M  188k 5563M|  22M  232k
03-03 17:50:04| 34   1  22  44   0|2107M  125M  188k 5568M|  22M 4101B
03-03 17:50:05| 25   1   1  72   0|2108M  127M  188k 5564M|  22M   67k
03-03 17:50:06| 27   1  18  55   0|2107M  125M  188k 5567M|  21M    0 
03-03 17:50:07| 25   0  24  49   0|2108M  122M  188k 5569M|  19M 3070B
03-03 17:50:08| 29   1  24  47   0|2108M  139M  188k 5553M|  21M 4098B
03-03 17:50:09| 28   1  25  45   0|2108M  136M  188k 5555M|  21M 8192B
03-03 17:50:10| 29   0  15  56   0|2107M  135M  188k 5558M|  22M 8193B
03-03 17:50:11| 27   1   1  70   0|2106M  131M  188k 5562M|  22M   12k
03-03 17:50:12| 29   0   2  68   0|2105M  130M  188k 5565M|  21M    0 
03-03 17:50:13| 28   1   8  65   0|2105M  127M  188k 5566M|  20M    0 
03-03 17:50:14| 28   1  21  50   0|2106M  124M  188k 5569M|  22M 5115B
03-03 17:50:15| 26   1  35  38   0|2109M  137M  188k 5554M|  22M 8200B
03-03 17:50:16| 29   1  22  48   0|2108M  136M  188k 5556M|  21M   16k
03-03 17:50:17| 27   1  25  47   0|2107M  133M  188k 5559M|  21M 8190B
03-03 17:50:18| 37   1  16  47   0|2106M  130M  188k 5563M|  23M 8194B
03-03 17:50:19| 27   0  34  38   0|2107M  126M  188k 5567M|  22M    0 
03-03 17:50:20| 29   1  17  53   0|2106M  124M  188k 5569M|  22M    0 
03-03 17:50:21| 27   1   1  71   0|2107M  138M  188k 5555M|  23M    0 
03-03 17:50:22| 27   1  23  50   0|2107M  135M  188k 5557M|  21M   12k
03-03 17:50:23| 34   1   2  63   0|2106M  133M  188k 5561M|  22M 2049B
03-03 17:50:24| 28   0  23  48   0|2109M  126M  188k 5564M|  22M 4096B
03-03 17:50:25| 28   1  27  44   0|2106M  127M  188k 5567M|  21M 4096B
03-03 17:50:26| 28   0  15  56   0|2106M  125M  188k 5569M|  21M 4096B
03-03 17:50:27| 28   0  25  45   0|2106M  122M  188k 5572M|  21M 4097B
03-03 17:50:28| 25   1  42  32   0|2106M  138M  188k 5556M|  21M 4095B
03-03 17:50:29| 29   0  18  53   0|2107M  134M  188k 5558M|  22M 8194B
03-03 17:50:30| 28   1   3  68   0|2105M  134M  188k 5560M|  20M   12k
03-03 17:50:31| 28   1  22  50   0|2107M  129M  188k 5563M|  22M    0 
03-03 17:50:32| 27   1  27  44   0|2108M  126M  188k 5565M|  20M 8186B
03-03 17:50:33| 26   1  25  49   0|2108M  124M  188k 5568M|  21M   12k
03-03 17:50:34| 29   0  23  48   0|2107M  122M  188k 5570M|  21M   12k
03-03 17:50:35| 27   1  16  57   0|2106M  139M  188k 5554M|  22M 8186B
03-03 17:50:36| 29   1  18  53   0|2107M  135M  188k 5557M|  21M  159k
03-03 17:50:37| 25   1  36  39   0|2106M  136M  188k 5558M|  20M 3072B
03-03 17:50:38| 26   0   1  72   0|2106M  133M  188k 5561M|  22M    0 
03-03 17:50:39| 27   1   2  71   0|2106M  131M  188k 5562M|  20M 4096B
03-03 17:50:40| 30   0   2  67   0|2106M  128M  188k 5565M|  22M   12k
03-03 17:50:41| 33   0  15  50   0|2107M  124M  188k 5569M|  22M 8191B
03-03 17:50:42| 29   0  22  49   0|2105M  121M  188k 5573M|  22M    0 
03-03 17:50:43| 26   1  27  45   0|2106M  136M  188k 5557M|  22M 4096B
03-03 17:50:44| 27   0  24  48   0|2105M  137M  188k 5558M|  19M 4096B
03-03 17:50:45| 29   0   4  65   0|2104M  134M  188k 5561M|  22M 9208B
03-03 17:50:46| 25   1  29  45   0|2106M  131M  188k 5562M|  20M 4098B
03-03 17:50:47| 28   1  13  57   0|2105M  129M  188k 5565M|  21M   16k
03-03 17:50:48| 27   0  10  62   0|2105M  127M  188k 5567M|  21M    0 
03-03 17:50:49| 26   0   8  65   0|2105M  125M  188k 5570M|  21M 4096B
03-03 17:50:50| 25   1  19  54   0|2105M  123M  188k 5572M|  20M 4096B
03-03 17:50:51| 27   0  19  53   0|2106M  138M  188k 5556M|  22M   44k
03-03 17:50:52| 26   0   7  67   0|2104M  136M  188k 5559M|  22M    0 
03-03 17:50:53| 26   1  13  59   0|2107M  131M  188k 5561M|  21M   16k
03-03 17:50:54| 26   0  25  49   0|2104M  122M  188k 5574M|  21M    0 
03-03 17:50:55| 27   1  15  57   0|2105M  126M  188k 5568M|  22M   12k
03-03 17:50:56| 29   1  17  55   0|2105M  124M  188k 5571M|  21M 8192B
03-03 17:50:57| 26   0  15  59   0|2105M  122M  188k 5573M|  21M    0 
03-03 17:50:58| 25   1  23  50   0|2105M  138M  188k 5556M|  21M    0 
03-03 17:50:59| 29   1  20  51   0|2105M  134M  188k 5560M|  22M 4098B
03-03 17:51:00| 25   1  16  57   0|2105M  133M  188k 5561M|  21M 8200B
03-03 17:51:01| 26   0  13  60   0|2105M  132M  188k 5563M|  20M   24k
03-03 17:51:02| 27   0  17  54   0|2106M  129M  188k 5565M|  20M    0 
03-03 17:51:03| 26   1  20  54   0|2105M  127M  188k 5567M|  22M    0 
03-03 17:51:04| 27   1  25  47   0|2106M  124M  188k 5569M|  21M 4093B
03-03 17:51:05| 29   0  17  53   0|2106M  123M  188k 5571M|  21M 4096B
03-03 17:51:06| 26   1  15  58   0|2106M  138M  188k 5555M|  22M   13k
03-03 17:51:07| 27   0  12  60   0|2105M  139M  188k 5555M|  19M   15k
03-03 17:51:08| 25   1  26  49   0|2103M  139M  188k 5558M|  21M    0 
03-03 17:51:09| 26   1  25  47   0|2105M  135M  188k 5560M|  21M    0 
03-03 17:51:10| 26   0  22  51   0|2104M  134M  188k 5562M|  21M   13k
03-03 17:51:11| 28   1   5  67   0|2103M  132M  188k 5564M|  22M   12k
03-03 17:51:12| 28   1  16  54   0|2104M  130M  188k 5565M|  21M   16k
03-03 17:51:13| 27   0  25  48   0|2104M  127M  188k 5569M|  21M   12k
03-03 17:51:14| 29   1  10  60   0|2104M  124M  188k 5571M|  22M   12k
03-03 17:51:15| 29   1   2  68   0|2107M  138M  188k 5555M|  22M    0 
03-03 17:51:16| 25   1  15  58   0|2107M  137M  188k 5555M|  19M 1024B
03-03 17:51:17| 27   0  22  52   0|2106M  126M  188k 5568M|  21M    0 
03-03 17:51:18| 26   1  17  55   0|2105M  124M  188k 5570M|  21M 8186B
03-03 17:51:19| 28   1   2  70   0|2106M  122M  188k 5572M|  21M 4099B
03-03 17:51:20| 28   0   6  65   0|2108M  137M  188k 5554M|  21M 4096B
03-03 17:51:21| 31   1  15  52   0|2106M  137M  188k 5556M|  20M   12k
03-03 17:51:22| 26   0  25  48   0|2106M  134M  188k 5559M|  22M    0 
03-03 17:51:23| 29   1  39  31   0|2106M  131M  188k 5562M|  21M 4094B
03-03 17:51:24| 32   1  22  46   0|2107M  128M  188k 5564M|  21M   12k
03-03 17:51:25| 30   1  15  54   0|2108M  124M  188k 5568M|  21M   18k
03-03 17:51:26| 27   1  19  53   0|2108M  139M  188k 5552M|  22M 8190B
03-03 17:51:27| 26   1  20  53   0|2107M  137M  188k 5555M|  21M    0 
03-03 17:51:28| 28   0   9  62   0|2103M  138M  188k 5558M|  22M    0 
03-03 17:51:29| 28   0  24  48   0|2105M  133M  188k 5561M|  22M 4096B
03-03 17:51:30| 29   1  27  43   0|2106M  129M  188k 5565M|  22M   12k
03-03 17:51:31| 30   1  18  51   0|2105M  128M  188k 5567M|  21M 8196B
03-03 17:51:32| 27   1  14  59   0|2105M  144M  188k 5550M|  22M   32k
03-03 17:51:33| 28   1   9  62   0|2105M  123M  188k 5572M|  22M    0 
03-03 17:51:34| 26   0  16  56   0|2106M  138M  188k 5555M|  21M    0 
03-03 17:51:35| 29   1  15  55   0|2107M  135M  188k 5558M|  21M    0 
03-03 17:51:36|  8   1  21  69   0|2106M  132M  188k 5561M|3704k   54k
03-03 17:51:37| 25   1  18  56   0|2106M  133M  188k 5560M|  17M  138k
03-03 17:51:38| 32   1  17  50   0|2105M  132M  188k 5562M|  21M   16k
03-03 17:51:39| 56   1  12  31   0|2106M  138M  188k 5556M|  31M 4096B
03-03 17:51:40| 29   0  29  41   0|2106M  135M  188k 5559M|  22M   12k
03-03 17:51:41| 28   1   8  63   0|2105M  133M  188k 5561M|  21M  488k
03-03 17:51:42| 31   0   3  65   0|2105M  130M  188k 5564M|  22M    0 
03-03 17:51:43| 18   1  13  68   0|2106M  135M  188k 5558M|  12M    0 
03-03 17:51:44| 16   1   2  82   0|2106M  127M  188k 5566M|8976k  136k
03-03 17:51:45| 31   1  20  46   0|2106M  124M  188k 5569M|  21M   12k
03-03 17:51:46| 28   1   7  65   0|2106M  122M  188k 5572M|  21M 4096B
03-03 17:51:47| 28   1  21  50   0|2107M  136M  188k 5556M|  22M    0 
03-03 17:51:48| 28   1  14  57   0|2106M  135M  188k 5558M|  20M   25k
03-03 17:51:49| 46   1  11  43   0|2106M  129M  188k 5565M|  26M    0 
