----system---- ----total-usage---- ------memory-usage----- -dsk/total-
     time     |usr sys idl wai stl| used  free  buf   cach| read  writ
22-03 19:02:05|  2   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:02:06|  3   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:02:07|  2   1  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:02:08|  1   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:02:09|  3   1  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:02:10|  1   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:02:11|  2   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:02:12|  3   0  96   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:02:13|  2   1  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:02:14|  2   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:02:15|  2   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:02:16|  2   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:02:17|  2   1  97   0   0|5678M  231M  100k 1917M|   0  4101B
22-03 19:02:18|  1   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:02:19|  3   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:02:20|  1   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:02:21|  2   1  98   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:02:22|  5   1  94   0   0|5678M  231M  100k 1917M|   0    36k
22-03 19:02:23|  2   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:02:24|  2   1  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:02:25|  2   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:02:26|  2   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:02:27|  2   1  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:02:28|  2   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:02:29|  2   0  97   0   0|5678M  231M  100k 1917M|   0    34k
22-03 19:02:30|  2   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:02:31|  3   1  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:02:32|  1   0  97   0   0|5678M  231M  100k 1917M|   0  3071B
22-03 19:02:33|  2   0  97   0   0|5678M  231M  100k 1917M|   0  4102B
22-03 19:02:34|  2   1  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:02:35|  2   1  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:02:36|  3   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:02:37|  1   1  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:02:38|  2   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:02:39|  3   0  96   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:02:40|  3   1  96   0   0|5678M  230M  100k 1917M|   0     0 
22-03 19:02:41|  2   1  97   0   0|5678M  230M  100k 1917M|   0     0 
22-03 19:02:42|  2   0  96   0   0|5678M  230M  100k 1917M|   0     0 
22-03 19:02:43|  2   0  97   0   0|5678M  230M  100k 1917M|   0     0 
22-03 19:02:44|  3   1  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:02:45|  1   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:02:46|  3   1  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:02:47|  2   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:02:48|  2   1  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:02:49|  2   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:02:50|  3   0  95   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:02:51|  2   1  96   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:02:52|  2   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:02:53|  2   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:02:54|  2   1  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:02:55|  2   1  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:02:56|  2   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:02:57|  2   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:02:58|  3   1  97   0   0|5678M  230M  100k 1917M|   0     0 
22-03 19:02:59|  1   1  97   0   0|5678M  230M  100k 1917M|   0  2048B
22-03 19:03:00|  2   1  98   0   0|5678M  230M  100k 1917M|   0     0 
22-03 19:03:01|  2   1  97   0   0|5678M  230M  100k 1917M|   0     0 
22-03 19:03:02|  4   1  96   0   0|5678M  231M  100k 1917M|   0  3073B
22-03 19:03:03|  2   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:03:04|  2   1  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:03:05|  2   0  97   0   0|5678M  231M  100k 1917M|   0  8184B
22-03 19:03:06|  2   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:03:07|  2   1  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:03:08|  2   1  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:03:09|  2   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:03:10|  2   1  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:03:11|  2   1  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:03:12|  2   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:03:13|  2   1  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:03:14|  3   1  96   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:03:15|  2   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:03:16|  2   1  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:03:17|  2   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:03:18|  2   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:03:19|  3   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:03:20|  1   1  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:03:21|  2   1  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:03:22|  2   1  97   0   0|5678M  231M  100k 1917M|   0    36k
22-03 19:03:23|  2   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:03:24|  2   1  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:03:25|  3   1  96   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:03:26|  2   1  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:03:27|  2   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:03:28|  2   1  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:03:29|  2   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:03:30|  2   1  97   0   0|5678M  231M  100k 1917M|   0  2048B
22-03 19:03:31|  2   1  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:03:32|  2   0  97   0   0|5678M  231M  100k 1917M|   0  3072B
22-03 19:03:33|  2   1  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:03:34|  2   1  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:03:35|  3   1  96   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:03:36|  2   0  97   0   0|5678M  231M  100k 1917M|   0  4093B
22-03 19:03:37|  2   1  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:03:38|  2   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:03:39|  2   1  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:03:40|  2   1  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:03:41|  2   1  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:03:42|  1   0  98   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:03:43|  2   1  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:03:44|  2   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:03:45|  1   1  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:03:46|  4   0  96   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:03:47|  1   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:03:48|  2   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:03:49|  3   1  96   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:03:50|  2   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:03:51|  2   1  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:03:52|  2   1  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:03:53|  2   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:03:54|  2   1  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:03:55|  3   1  96   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:03:56|  2   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:03:57|  2   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:03:58|  2   1  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:03:59|  2   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:04:00|  1   0  97   0   0|5678M  231M  100k 1917M|   0  2048B
22-03 19:04:01|  3   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:04:02|  2   1  97   0   0|5678M  231M  100k 1917M|   0  3074B
22-03 19:04:03|  2   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:04:04|  3   1  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:04:05|  1   1  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:04:06|  2   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:04:07|  2   1  97   0   0|5678M  231M  100k 1917M|   0  8193B
22-03 19:04:08|  5   0  94   0   0|5678M  231M  100k 1917M|   0  1024B
22-03 19:04:09|  2   1  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:04:10|  2   0  96   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:04:11|  2   1  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:04:12|  2   0  98   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:04:13|  2   1  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:04:14|  2   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:04:15|  3   1  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:04:16|  2   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:04:17|  2   1  97   0   0|5678M  231M  100k 1917M|   0  4102B
22-03 19:04:18|  3   0  96   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:04:19|  2   0  98   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:04:20|  1   1  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:04:21|  2   0  98   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:04:22|  2   1  97   0   0|5678M  231M  100k 1917M|   0    40k
22-03 19:04:23|  3   1  96   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:04:24|  2   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:04:25|  2   1  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:04:26|  2   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:04:27|  2   0  89   8   0|5678M  231M  100k 1917M|8194B    0 
22-03 19:04:28|  2   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:04:29|  2   1  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:04:30|  1   0  97   0   0|5678M  231M  100k 1917M|   0    17k
22-03 19:04:31|  3   1  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:04:32|  1   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:04:33|  3   1  95   0   0|5678M  231M  100k 1917M|   0  8200B
22-03 19:04:34|  2   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:04:35|  1   1  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:04:36|  3   0  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:04:37|  2   1  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:04:38|  2   1  97   0   0|5678M  231M  100k 1917M|   0  9212B
22-03 19:04:39|  2   1  97   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:04:40|  2   0  98   0   0|5678M  231M  100k 1917M|   0     0 
22-03 19:04:41|  2   1  97   0   0|5678M  230M  100k 1917M|   0     0 
22-03 19:04:42|  2   0  97   0   0|5678M  230M  100k 1917M|   0     0 
22-03 19:04:43|  2   1  97   0   0|5678M  230M  100k 1917M|   0     0 
22-03 19:04:44|  3   0  95   0   0|5679M  230M  100k 1917M|   0     0 
22-03 19:04:45|  3   0  97   0   0|5679M  230M  100k 1917M|   0     0 
22-03 19:04:46|  1   0  97   0   0|5679M  230M  100k 1917M|   0     0 
22-03 19:04:47|  3   1  97   0   0|5679M  230M  100k 1917M|   0     0 
22-03 19:04:48|  7   2  91   0   0|5678M  230M  100k 1917M| 588k 9219B
22-03 19:04:49|  2   1  97   0   0|5678M  230M  100k 1917M|   0     0 
22-03 19:04:50|  2   1  97   0   0|5678M  230M  100k 1917M|   0     0 
22-03 19:04:51|  2   1  88   8   0|5678M  230M  100k 1918M|8184B    0 
22-03 19:04:52|  3   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:04:53|  2   1  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:04:54|  4   0  96   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:04:55|  2   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:04:56|  2   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:04:57|  2   1  98   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:04:58|  2   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:04:59|  2   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:05:00|  2   0  97   0   0|5678M  230M  100k 1918M|   0    15k
22-03 19:05:01|  2   1  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:05:02|  3   1  96   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:05:03|  2   0  97   0   0|5678M  230M  100k 1918M|   0  3073B
22-03 19:05:04|  2   0  97   0   0|5678M  230M  100k 1918M|   0   620k
22-03 19:05:05|  2   1  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:05:06|  4   0  96   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:05:07|  2   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:05:08|  2   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:05:09|  2   1  97   0   0|5678M  230M  100k 1918M|   0  4100B
22-03 19:05:10|  2   0  97   0   0|5678M  231M  100k 1918M|   0     0 
22-03 19:05:11|  2   1  97   0   0|5678M  231M  100k 1918M|   0     0 
22-03 19:05:12|  2   0  97   0   0|5678M  231M  100k 1918M|   0     0 
22-03 19:05:13|  3   1  97   0   0|5678M  231M  100k 1918M|   0     0 
22-03 19:05:14|  2   1  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:05:15|  2   1  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:05:16|  4   0  96   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:05:17|  2   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:05:18|  2   1  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:05:19|  3   1  97   0   0|5678M  230M  100k 1918M|   0   336k
22-03 19:05:20|  2   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:05:21|  2   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:05:22|  2   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:05:23|  2   1  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:05:24|  2   0  97   0   0|5678M  230M  100k 1918M|   0    60k
22-03 19:05:25|  2   1  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:05:26|  2   1  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:05:27|  3   1  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:05:28|  4   1  96   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:05:29|  1   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:05:30|  3   0  97   0   0|5678M  230M  100k 1918M|   0    89k
22-03 19:05:31|  2   1  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:05:32|  2   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:05:33|  2   1  97   0   0|5678M  230M  100k 1918M|   0  3076B
22-03 19:05:34|  2   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:05:35|  2   1  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:05:36|  2   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:05:37|  3   1  96   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:05:38|  2   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:05:39|  2   1  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:05:40|  2   1  97   0   0|5678M  230M  100k 1918M|   0  9219B
22-03 19:05:41|  2   1  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:05:42|  2   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:05:43|  2   1  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:05:44|  2   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:05:45|  2   0  96   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:05:46|  3   1  98   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:05:47|  2   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:05:48|  3   0  96   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:05:49|  2   1  98   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:05:50|  2   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:05:51|  3   1  96   0   0|5678M  230M  100k 1918M|   0    40k
22-03 19:05:52|  3   1  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:05:53|  2   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:05:54|  2   1  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:05:55|  3   1  95   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:05:56|  2   1  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:05:57|  2   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:05:58|  2   1  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:05:59|  3   0  96   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:06:00|  2   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:06:01|  3   1  97   0   0|5678M  230M  100k 1918M|   0   148k
22-03 19:06:02|  2   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:06:03|  2   1  97   0   0|5678M  230M  100k 1918M|   0  3073B
22-03 19:06:04|  2   1  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:06:05|  2   1  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:06:06|  2   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:06:07|  2   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:06:08|  1   1  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:06:09|  2   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:06:10|  2   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:06:11|  5   1  94   0   0|5678M  230M  100k 1918M|   0  4100B
22-03 19:06:12|  2   1  97   0   0|5678M  230M  100k 1918M|   0  1023B
22-03 19:06:13|  2   0  98   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:06:14|  2   0  96   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:06:15|  2   1  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:06:16|  2   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:06:17|  2   1  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:06:18|  2   1  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:06:19|  2   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:06:20|  1   1  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:06:21|  2   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:06:22|  2   1  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:06:23|  1   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:06:24|  3   1  96   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:06:25|  2   1  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:06:26|  2   1  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:06:27|  3   0  96   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:06:28|  2   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:06:29|  2   1  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:06:30|  3   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:06:31|  2   0  97   0   0|5678M  230M  100k 1918M|   0    40k
22-03 19:06:32|  2   1  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:06:33|  2   0  97   0   0|5678M  230M  100k 1918M|   0  3072B
22-03 19:06:34|  2   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:06:35|  2   1  98   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:06:36|  3   0  96   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:06:37|  3   1  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:06:38|  1   1  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:06:39|  3   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:06:40|  1   1  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:06:41|  2   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:06:42|  1   0  97   0   0|5678M  230M  100k 1918M|   0  9209B
22-03 19:06:43|  3   1  98   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:06:44|  2   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:06:45|  1   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:06:46|  3   1  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:06:47|  2   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:06:48|  2   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:06:49|  1   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:06:50|  3   1  96   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:06:51|  2   1  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:06:52|  2   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:06:53|  1   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:06:54|  4   1  96   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:06:55|  1   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:06:56|  2   1  97   0   0|5678M  230M  100k 1918M|   0    36k
22-03 19:06:57|  3   1  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:06:58|  3   1  95   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:06:59|  3   1  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:07:00|  3   0  96   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:07:01|  3   0  97   0   0|5678M  230M  100k 1918M|   0  1025B
22-03 19:07:02|  2   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:07:03|  2   1  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:07:04|  2   1  97   0   0|5678M  230M  100k 1918M|   0  3070B
22-03 19:07:05|  2   1  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:07:06|  2   0  98   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:07:07|  2   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:07:08|  2   1  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:07:09|  2   0  98   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:07:10|  2   0  96   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:07:11|  4   1  96   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:07:12|  2   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:07:13|  2   0  98   0   0|5678M  230M  100k 1918M|   0  4097B
22-03 19:07:14|  3   1  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:07:15|  2   0  98   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:07:16|  1   1  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:07:17|  3   0  98   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:07:18|  2   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:07:19|  2   1  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:07:20|  2   0  97   0   0|5679M  230M  100k 1918M|   0     0 
22-03 19:07:21|  4   1  96   0   0|5679M  230M  100k 1918M|   0     0 
22-03 19:07:22|  1   0  97   0   0|5679M  230M  100k 1918M|   0     0 
22-03 19:07:23|  3   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:07:24|  2   1  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:07:25|  2   1  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:07:26|  2   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:07:27|  1   1  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:07:28|  2   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:07:29|  3   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:07:30|  1   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:07:31|  5   1  95   0   0|5678M  230M  100k 1918M|   0    16k
22-03 19:07:32|  2   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:07:33|  2   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:07:34|  3   1  97   0   0|5678M  230M  100k 1918M|   0  3075B
22-03 19:07:35|  2   1  96   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:07:36|  3   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:07:37|  2   1  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:07:38|  2   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:07:39|  2   1  98   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:07:40|  1   0  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:07:41|  2   1  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:07:42|  2   1  97   0   0|5678M  230M  100k 1918M|   0     0 
22-03 19:07:43|  2   0  97   0   0|5678M  230M  100k 1918M|   0     0 
