----system---- ----total-usage---- ------memory-usage----- -dsk/total-
     time     |usr sys idl wai stl| used  free  buf   cach| read  writ
14-05 03:14:13|  2   0  97   0   0|1251M 1678M  188k 4790M|   0     0 
14-05 03:14:14|  1   1  96   0   0|1251M 1678M  188k 4790M|   0     0 
14-05 03:14:15|  3   1  97   0   0|1251M 1678M  188k 4790M|   0     0 
14-05 03:14:16|  1   0  97   0   0|1251M 1678M  188k 4790M|   0     0 
14-05 03:14:17|  2   1  97   0   0|1251M 1678M  188k 4790M|   0  1024B
14-05 03:14:18|  3   1  96   0   0|1251M 1678M  188k 4790M|   0  8192B
14-05 03:14:19|  2   0  96   0   0|1251M 1678M  188k 4790M|   0     0 
14-05 03:14:20|  2   1  97   0   0|1251M 1678M  188k 4790M|   0     0 
14-05 03:14:21|  3   0  97   0   0|1251M 1678M  188k 4790M|   0     0 
14-05 03:14:22|  1   1  97   0   0|1251M 1678M  188k 4790M|   0     0 
14-05 03:14:23|  2   0  97   0   0|1251M 1678M  188k 4790M|   0     0 
14-05 03:14:24|  2   1  96   0   0|1251M 1678M  188k 4790M|   0     0 
14-05 03:14:25|  2   0  97   0   0|1251M 1678M  188k 4790M|   0     0 
14-05 03:14:26|  2   0  97   0   0|1251M 1678M  188k 4790M|   0     0 
14-05 03:14:27|  2   1  97   0   0|1251M 1678M  188k 4790M|   0    10k
14-05 03:14:28|  1   0  97   0   0|1251M 1678M  188k 4790M|   0     0 
14-05 03:14:29|  3   1  97   0   0|1251M 1678M  188k 4790M|   0    67k
14-05 03:14:30|  1   1  96   0   0|1251M 1678M  188k 4790M|   0     0 
14-05 03:14:31|  2   1  97   0   0|1251M 1678M  188k 4790M|   0     0 
14-05 03:14:32|  2   1  97   0   0|1251M 1678M  188k 4790M|   0     0 
14-05 03:14:33|  1   1  97   0   0|1251M 1678M  188k 4790M|   0     0 
14-05 03:14:34|  2   1  96   0   0|1251M 1678M  188k 4790M|   0     0 
14-05 03:14:35|  2   0  96   0   0|1251M 1678M  188k 4790M|   0     0 
14-05 03:14:36|  1   0  97   0   0|1251M 1678M  188k 4790M|   0     0 
14-05 03:14:37|  2   1  97   0   0|1251M 1678M  188k 4790M|   0     0 
14-05 03:14:38|  2   0  97   0   0|1251M 1678M  188k 4790M|   0     0 
14-05 03:14:39|  2   1  97   0   0|1251M 1678M  188k 4790M|   0    36k
14-05 03:14:40|  2   1  97   0   0|1251M 1678M  188k 4790M|   0     0 
14-05 03:14:41|  2   0  96   0   0|1251M 1678M  188k 4790M|   0     0 
14-05 03:14:42|  2   1  97   0   0|1251M 1678M  188k 4790M|   0     0 
14-05 03:14:43|  1   0  97   0   0|1251M 1678M  188k 4790M|   0     0 
14-05 03:14:44|  2   1  97   0   0|1251M 1678M  188k 4790M|   0     0 
14-05 03:14:45|  2   1  96   0   0|1251M 1678M  188k 4790M|   0     0 
14-05 03:14:46|  2   0  97   0   0|1251M 1678M  188k 4790M|   0     0 
14-05 03:14:47|  2   1  97   0   0|1251M 1678M  188k 4790M|   0     0 
14-05 03:14:48|  2   0  97   0   0|1251M 1678M  188k 4790M|   0     0 
14-05 03:14:49|  2   1  97   0   0|1251M 1678M  188k 4790M|   0  1024B
14-05 03:14:50|  2   0  97   0   0|1251M 1678M  188k 4790M|   0  4096B
14-05 03:14:51|  2   1  97   0   0|1251M 1678M  188k 4790M|   0     0 
14-05 03:14:52|  2   1  97   0   0|1251M 1678M  188k 4790M|   0     0 
14-05 03:14:53|  2   0  97   0   0|1251M 1678M  188k 4790M|   0     0 
14-05 03:14:54|  2   1  96   0   0|1251M 1678M  188k 4790M|   0  4095B
14-05 03:14:55|  3   0  97   0   0|1251M 1678M  188k 4790M|   0     0 
14-05 03:14:56|  2   0  97   0   0|1251M 1678M  188k 4790M|   0     0 
14-05 03:14:57|  1   1  96   0   0|1251M 1678M  188k 4790M|   0    20k
14-05 03:14:58|  2   1  97   0   0|1251M 1678M  188k 4790M|   0     0 
14-05 03:14:59|  3   1  96   0   0|1252M 1678M  188k 4790M|   0    67k
14-05 03:15:00|  1   1  97   0   0|1251M 1678M  188k 4790M|   0     0 
14-05 03:15:01|  3   0  96   0   0|1251M 1678M  188k 4790M|   0     0 
14-05 03:15:02|  2   1  96   0   0|1252M 1678M  188k 4790M|   0     0 
14-05 03:15:03|  1   0  96   0   0|1252M 1678M  188k 4790M|   0     0 
14-05 03:15:04|  3   1  96   0   0|1252M 1678M  188k 4790M|   0     0 
14-05 03:15:05|  2   0  96   0   0|1252M 1678M  188k 4790M|   0     0 
14-05 03:15:06|  2   1  96   0   0|1251M 1678M  188k 4790M|   0     0 
14-05 03:15:07|  2   1  96   0   0|1251M 1678M  188k 4790M|   0     0 
14-05 03:15:08|  2   1  97   0   0|1251M 1678M  188k 4790M|   0     0 
14-05 03:15:09|  2   0  96   0   0|1251M 1678M  188k 4790M|   0     0 
14-05 03:15:10|  2   1  97   0   0|1251M 1678M  188k 4790M|   0     0 
14-05 03:15:11|  2   1  97   0   0|1251M 1678M  188k 4790M|   0     0 
14-05 03:15:12|  2   1  97   0   0|1251M 1678M  188k 4790M|   0     0 
14-05 03:15:13|  2   0  97   0   0|1251M 1678M  188k 4790M|   0     0 
14-05 03:15:14|  2   1  97   0   0|1251M 1678M  188k 4790M|   0     0 
14-05 03:15:15|  2   0  97   0   0|1252M 1678M  188k 4790M|   0     0 
14-05 03:15:16|  2   0  96   0   0|1251M 1678M  188k 4790M|   0     0 
14-05 03:15:17|  2   1  97   0   0|1252M 1678M  188k 4790M|   0     0 
14-05 03:15:18|  1   1  97   0   0|1252M 1678M  188k 4790M|   0     0 
14-05 03:15:19|  3   0  97   0   0|1252M 1678M  188k 4790M|   0     0 
14-05 03:15:20|  1   0  97   0   0|1252M 1678M  188k 4790M|   0     0 
14-05 03:15:21|  3   1  97   0   0|1252M 1678M  188k 4790M|   0  9217B
14-05 03:15:22|  2   1  97   0   0|1252M 1678M  188k 4790M|   0     0 
14-05 03:15:23|  2   1  97   0   0|1252M 1678M  188k 4790M|   0     0 
14-05 03:15:24|  1   0  97   0   0|1252M 1678M  188k 4790M|   0     0 
14-05 03:15:25|  2   1  97   0   0|1252M 1678M  188k 4790M|   0     0 
14-05 03:15:26|  2   0  97   0   0|1252M 1678M  188k 4790M|   0     0 
14-05 03:15:27|  2   1  96   0   0|1251M 1678M  188k 4790M|   0    14k
14-05 03:15:28|  9   3  87   1   0|1267M 1644M  188k 4808M|  19M 5130B
14-05 03:15:29|  3   0  95   0   0|1250M 1660M  188k 4809M| 970k 7152B
14-05 03:15:30|  3   1  97   0   0|1250M 1660M  188k 4809M|   0  2049B
14-05 03:15:31|  1   1  96   0   0|1250M 1660M  188k 4809M|   0    64k
14-05 03:15:32|  2   0  97   0   0|1250M 1660M  188k 4809M|   0     0 
14-05 03:15:33|  2   0  96   0   0|1250M 1660M  188k 4809M|   0     0 
14-05 03:15:34|  2   1  97   0   0|1250M 1660M  188k 4809M|   0     0 
14-05 03:15:35|  2   0  96   0   0|1250M 1660M  188k 4809M|   0     0 
14-05 03:15:36|  2   0  97   0   0|1250M 1660M  188k 4809M|   0     0 
14-05 03:15:37|  2   1  97   0   0|1250M 1660M  188k 4809M|   0     0 
14-05 03:15:38|  2   0  96   0   0|1250M 1660M  188k 4809M|   0     0 
14-05 03:15:39|  2   0  97   0   0|1250M 1660M  188k 4809M|   0     0 
14-05 03:15:40|  2   1  97   0   0|1250M 1660M  188k 4809M|   0     0 
14-05 03:15:41|  2   0  96   0   0|1250M 1660M  188k 4809M|   0    40k
14-05 03:15:42|  2   0  97   0   0|1250M 1660M  188k 4809M|   0     0 
14-05 03:15:43|  2   1  97   0   0|1250M 1660M  188k 4809M|   0     0 
14-05 03:15:44|  3   1  97   0   0|1250M 1660M  188k 4809M|   0     0 
14-05 03:15:45|  2   0  97   0   0|1250M 1660M  188k 4809M|   0     0 
14-05 03:15:46|  2   1  96   0   0|1250M 1660M  188k 4809M|   0     0 
14-05 03:15:47|  2   1  97   0   0|1250M 1660M  188k 4809M|   0     0 
14-05 03:15:48|  2   0  96   0   0|1250M 1660M  188k 4809M|   0     0 
14-05 03:15:49|  2   1  97   0   0|1250M 1660M  188k 4809M|   0     0 
14-05 03:15:50|  2   1  97   0   0|1250M 1660M  188k 4809M|   0     0 
14-05 03:15:51|  1   1  96   0   0|1250M 1660M  188k 4809M|   0     0 
14-05 03:15:52|  2   0  97   0   0|1250M 1660M  188k 4809M|   0  1023B
14-05 03:15:53|  2   1  97   0   0|1250M 1660M  188k 4809M|   0  4098B
14-05 03:15:54|  2   0  97   0   0|1250M 1660M  188k 4809M|   0     0 
14-05 03:15:55|  2   1  96   0   0|1250M 1660M  188k 4809M|   0     0 
14-05 03:15:56|  2   0  97   0   0|1250M 1660M  188k 4809M|   0     0 
14-05 03:15:57|  2   1  97   0   0|1250M 1660M  188k 4809M|   0    10k
14-05 03:15:58|  3   0  97   0   0|1250M 1660M  188k 4809M|   0     0 
14-05 03:15:59|  1   1  97   0   0|1250M 1660M  188k 4809M|   0     0 
14-05 03:16:00|  2   1  96   0   0|1250M 1660M  188k 4809M|   0  4095B
14-05 03:16:01|  2   1  96   0   0|1250M 1659M  188k 4809M|   0   737k
14-05 03:16:02|  2   0  97   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:16:03|  2   1  97   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:16:04|  3   0  97   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:16:05|  1   1  97   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:16:06|  2   1  97   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:16:07|  2   1  96   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:16:08|  2   0  97   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:16:09|  2   1  97   0   0|1250M 1660M  188k 4809M|   0     0 
14-05 03:16:10|  2   1  96   0   0|1250M 1660M  188k 4809M|   0     0 
14-05 03:16:11|  2   1  96   0   0|1250M 1660M  188k 4809M|   0     0 
14-05 03:16:12|  2   0  97   0   0|1250M 1660M  188k 4809M|   0     0 
14-05 03:16:13|  2   1  97   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:16:14|  2   1  97   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:16:15|  2   0  96   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:16:16|  3   1  96   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:16:17|  2   1  97   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:16:18|  1   0  96   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:16:19|  3   0  96   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:16:20|  2   0  96   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:16:21|  2   1  97   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:16:22|  2   1  96   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:16:23|  2   1  97   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:16:24|  2   1  97   0   0|1250M 1659M  188k 4809M|   0  9215B
14-05 03:16:25|  2   0  96   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:16:26|  2   1  96   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:16:27|  2   1  97   0   0|1250M 1659M  188k 4809M|   0    71k
14-05 03:16:28|  1   0  97   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:16:29|  2   1  96   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:16:30|  2   1  96   0   0|1250M 1660M  188k 4809M|   0  5119B
14-05 03:16:31|  2   0  96   0   0|1250M 1660M  188k 4809M|   0     0 
14-05 03:16:32|  2   1  97   0   0|1250M 1660M  188k 4809M|   0    64k
14-05 03:16:33|  3   1  96   0   0|1250M 1660M  188k 4809M|   0     0 
14-05 03:16:34|  1   1  97   0   0|1250M 1660M  188k 4809M|   0     0 
14-05 03:16:35|  3   1  96   0   0|1250M 1660M  188k 4809M|   0  4098B
14-05 03:16:36|  2   0  97   0   0|1250M 1660M  188k 4809M|   0     0 
14-05 03:16:37|  2   1  97   0   0|1250M 1660M  188k 4809M|   0     0 
14-05 03:16:38|  2   0  96   0   0|1250M 1660M  188k 4809M|   0    36k
14-05 03:16:39|  2   0  96   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:16:40|  1   1  97   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:16:41|  2   1  96   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:16:42|  2   0  97   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:16:43|  2   0  96   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:16:44|  3   1  97   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:16:45|  1   1  96   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:16:46|  2   0  97   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:16:47|  2   1  97   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:16:48|  2   1  97   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:16:49|  2   1  96   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:16:50|  2   1  97   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:16:51|  2   1  96   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:16:52|  2   1  97   0   0|1250M 1660M  188k 4809M|   0     0 
14-05 03:16:53|  2   0  97   0   0|1250M 1660M  188k 4809M|   0     0 
14-05 03:16:54|  2   0  97   0   0|1250M 1660M  188k 4809M|   0  1024B
14-05 03:16:55|  2   1  97   0   0|1250M 1660M  188k 4809M|   0  4098B
14-05 03:16:56|  2   1  97   0   0|1250M 1660M  188k 4809M|   0     0 
14-05 03:16:57|  2   0  97   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:16:58|  2   1  96   0   0|1250M 1660M  188k 4809M|   0   130k
14-05 03:16:59|  2   1  97   0   0|1250M 1660M  188k 4809M|   0     0 
14-05 03:17:00|  2   0  96   0   0|1250M 1659M  188k 4809M|   0  4095B
14-05 03:17:01|  2   1  97   0   0|1250M 1659M  188k 4810M|   0     0 
14-05 03:17:02|  2   1  96   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:17:03|  2   1  97   0   0|1250M 1659M  188k 4809M|   0    64k
14-05 03:17:04|  3   0  96   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:17:05|  2   1  96   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:17:06|  2   0  97   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:17:07|  3   2  96   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:17:08|  2   1  97   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:17:09|  2   1  97   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:17:10|  2   1  97   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:17:11|  2   0  96   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:17:12|  2   1  97   0   0|1250M 1660M  188k 4809M|   0     0 
14-05 03:17:13|  2   0  96   0   0|1250M 1660M  188k 4809M|   0     0 
14-05 03:17:14|  2   1  96   0   0|1250M 1660M  188k 4809M|   0     0 
14-05 03:17:15|  2   1  97   0   0|1250M 1660M  188k 4809M|   0     0 
14-05 03:17:16|  1   0  96   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:17:17|  3   1  97   0   0|1250M 1660M  188k 4809M|   0     0 
14-05 03:17:18|  2   0  97   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:17:19|  2   1  97   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:17:20|  2   1  97   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:17:21|  3   1  96   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:17:22|  1   0  97   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:17:23|  3   1  97   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:17:24|  2   1  96   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:17:25|  2   1  97   0   0|1250M 1659M  188k 4809M|   0  1024B
14-05 03:17:26|  2   0  96   0   0|1250M 1659M  188k 4809M|   0  8189B
14-05 03:17:27|  2   0  97   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:17:28|  2   1  96   0   0|1250M 1659M  188k 4809M|   0  2048B
14-05 03:17:29|  2   0  96   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:17:30|  2   0  96   0   0|1250M 1659M  188k 4809M|   0    35k
14-05 03:17:31|  2   1  97   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:17:32|  2   0  97   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:17:33|  3   1  97   0   0|1250M 1660M  188k 4809M|   0     0 
14-05 03:17:34|  2   0  96   0   0|1250M 1660M  188k 4809M|   0    64k
14-05 03:17:35|  2   1  97   0   0|1250M 1660M  188k 4809M|   0     0 
14-05 03:17:36|  2   0  96   0   0|1250M 1660M  188k 4809M|   0     0 
14-05 03:17:37|  2   1  97   0   0|1250M 1660M  188k 4809M|   0     0 
14-05 03:17:38|  2   1  97   0   0|1250M 1660M  188k 4809M|   0     0 
14-05 03:17:39|  2   1  97   0   0|1250M 1660M  188k 4809M|   0     0 
14-05 03:17:40|  2   0  97   0   0|1250M 1660M  188k 4809M|   0    60k
14-05 03:17:41|  2   1  96   0   0|1250M 1660M  188k 4809M|   0     0 
14-05 03:17:42|  2   0  96   0   0|1250M 1660M  188k 4809M|   0     0 
14-05 03:17:43|  1   0  97   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:17:44|  2   1  97   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:17:45|  2   1  96   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:17:46|  2   0  97   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:17:47|  2   0  96   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:17:48|  2   1  97   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:17:49|  2   1  97   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:17:50|  2   0  97   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:17:51|  2   1  96   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:17:52|  2   0  97   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:17:53|  2   0  97   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:17:54|  1   1  96   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:17:55|  3   1  96   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:17:56|  2   0  96   0   0|1250M 1660M  188k 4809M|   0  1024B
14-05 03:17:57|  2   1  97   0   0|1250M 1660M  188k 4809M|   0  4095B
14-05 03:17:58|  2   1  97   0   0|1250M 1659M  188k 4809M|   0  7170B
14-05 03:17:59|  2   1  97   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:18:00|  2   1  97   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:18:01|  2   0  96   0   0|1250M 1659M  188k 4810M|   0  4099B
14-05 03:18:02|  2   1  97   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:18:03|  2   1  96   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:18:04|  2   0  97   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:18:05|  2   1  96   0   0|1250M 1659M  188k 4809M|   0    64k
14-05 03:18:06|  2   1  97   0   0|1250M 1659M  188k 4809M|   0     0 
14-05 03:18:07|  2   1  95   0   0|1250M 1659M  188k 4810M|   0     0 
14-05 03:18:08|  2   0  97   0   0|1250M 1659M  188k 4810M|   0     0 
14-05 03:18:09|  2   1  97   0   0|1250M 1659M  188k 4810M|   0     0 
14-05 03:18:10|  2   1  96   0   0|1250M 1659M  188k 4810M|   0     0 
14-05 03:18:11|  2   1  96   0   0|1250M 1659M  188k 4810M|   0     0 
14-05 03:18:12|  2   0  96   0   0|1250M 1659M  188k 4810M|   0     0 
14-05 03:18:13|  2   1  96   0   0|1250M 1659M  188k 4810M|   0     0 
14-05 03:18:14|  2   0  97   0   0|1250M 1659M  188k 4810M|   0     0 
14-05 03:18:15|  2   1  96   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:18:16|  2   1  97   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:18:17|  2   0  96   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:18:18|  2   1  96   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:18:19|  5   1  91   3   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:18:20|  7   0  85   6   0|1250M 1660M  188k 4810M|4088B    0 
14-05 03:18:21|  3   1  97   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:18:22|  2   1  96   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:18:23|  2   0  96   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:18:24|  3   1  97   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:18:25|  2   1  96   0   0|1250M 1659M  188k 4810M|   0     0 
14-05 03:18:26|  2   1  97   0   0|1250M 1659M  188k 4810M|   0     0 
14-05 03:18:27|  2   0  97   0   0|1250M 1659M  188k 4810M|   0     0 
14-05 03:18:28|  2   1  97   0   0|1250M 1659M  188k 4810M|   0    39k
14-05 03:18:29|  2   0  96   0   0|1250M 1659M  188k 4810M|   0     0 
14-05 03:18:30|  2   0  97   0   0|1250M 1659M  188k 4810M|   0     0 
14-05 03:18:31|  3   1  96   0   0|1250M 1659M  188k 4810M|   0  3074B
14-05 03:18:32|  2   0  97   0   0|1250M 1659M  188k 4810M|   0     0 
14-05 03:18:33|  2   1  97   0   0|1250M 1659M  188k 4810M|   0     0 
14-05 03:18:34|  3   1  97   0   0|1250M 1659M  188k 4810M|   0     0 
14-05 03:18:35|  2   1  97   0   0|1250M 1659M  188k 4810M|   0     0 
14-05 03:18:36|  2   0  96   0   0|1250M 1660M  188k 4810M|   0    64k
14-05 03:18:37|  2   1  97   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:18:38|  2   1  97   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:18:39|  2   0  96   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:18:40|  2   1  97   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:18:41|  3   1  96   0   0|1250M 1660M  188k 4810M|   0    36k
14-05 03:18:42|  2   0  97   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:18:43|  2   1  97   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:18:44|  3   1  97   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:18:45|  2   0  97   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:18:46|  2   0  97   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:18:47|  2   1  96   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:18:48|  3   0  97   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:18:49|  2   1  97   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:18:50|  3   0  96   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:18:51|  2   1  97   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:18:52|  2   1  96   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:18:53|  3   1  97   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:18:54|  2   1  96   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:18:55|  2   1  97   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:18:56|  2   0  97   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:18:57|  2   1  96   0   0|1250M 1660M  188k 4810M|   0  4097B
14-05 03:18:58|  3   1  96   0   0|1250M 1660M  188k 4810M|   0    18k
14-05 03:18:59|  2   1  97   0   0|1250M 1660M  188k 4810M|   0  4096B
14-05 03:19:00|  3   1  97   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:19:01|  3   1  96   0   0|1250M 1660M  188k 4810M|   0  3076B
14-05 03:19:02|  2   1  96   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:19:03|  3   0  97   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:19:04|  2   1  96   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:19:05|  2   1  97   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:19:06|  2   1  96   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:19:07|  2   1  96   0   0|1250M 1660M  188k 4810M|   0    64k
14-05 03:19:08|  3   1  97   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:19:09|  2   0  96   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:19:10|  1   1  97   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:19:11|  3   1  96   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:19:12|  2   1  97   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:19:13|  1   0  97   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:19:14|  3   1  97   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:19:15|  2   1  97   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:19:16|  2   1  96   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:19:17|  2   0  97   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:19:18|  2   1  96   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:19:19|  2   0  97   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:19:20|  2   1  97   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:19:21|  2   1  96   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:19:22|  3   1  97   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:19:23|  2   1  96   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:19:24|  2   1  97   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:19:25|  2   1  97   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:19:26|  2   0  97   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:19:27|  2   1  97   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:19:28|  2   1  96   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:19:29|  2   1  97   0   0|1250M 1660M  188k 4810M|   0  7168B
14-05 03:19:30|  1   1  97   0   0|1250M 1660M  188k 4810M|   0  9213B
14-05 03:19:31|  2   1  96   0   0|1250M 1660M  188k 4810M|   0  2052B
14-05 03:19:32|  3   1  97   0   0|1250M 1660M  188k 4810M|   0  1022B
14-05 03:19:33|  2   1  97   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:19:34|  2   0  97   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:19:35|  2   1  96   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:19:36|  2   0  97   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:19:37|  2   1  96   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:19:38|  2   1  97   0   0|1250M 1660M  188k 4810M|   0   100k
14-05 03:19:39|  2   1  97   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:19:40|  2   0  96   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:19:41|  2   1  96   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:19:42|  3   0  97   0   0|1250M 1660M  188k 4810M|   0     0 
14-05 03:19:43|  2   1  96   0   0|1250M 1660M  188k 4810M|   0     0 
