"Point.Forecast" "Lo.95" "Hi.95"
"27.20833" 179.348422339334 -440.32158038231 799.018425060978
"27.25000" 115.326824817905 -504.343177903739 734.996827539549
"27.29167" 195.574859421767 -424.095143299877 815.244862143411
"27.33333" 99.52550395527 -520.144498766374 719.195506676914
"27.37500" 133.732766274185 -485.937236447459 753.402768995829
"27.41667" 166.750862104641 -452.919140617003 786.420864826286
"27.45833" 93.9190155097101 -525.750987211934 713.589018231354
"27.50000" 169.575548200929 -450.094454520715 789.245550922573
"27.54167" 123.169125527356 -496.500877194288 742.839128249001
"27.58333" 110.70327968749 -508.966723034154 730.373282409135
"27.62500" 149.234194807404 -470.43580791424 768.904197529048
"27.66667" 127.021114828553 -492.648887893091 746.691117550197
"27.70833" 202.57260937075 -417.097393350894 822.242612092394
"27.75000" 171.613186728394 -448.05681599325 791.283189450038
"27.79167" 123.639551377169 -496.030451344476 743.309554098813
"27.83333" 224.860855809142 -394.809146912502 844.530858530787
"27.87500" 268.767330322688 -385.075464378981 922.610125024357
"27.91667" 140.748856214506 -513.50035667489 794.998069103901
"27.95833" 161.940005414916 -493.932125498852 817.812136328685
"28.00000" 113.591695022098 -542.28043589167 769.463825935866
"28.04167" 106.820509195879 -549.051621717889 762.692640109647
"28.08333" 177.108343625725 -478.763787288043 832.980474539494
"28.12500" 91.8584211205106 -564.013709793258 747.730552034279
"28.16667" 140.11803033954 -515.754100574229 795.990161253308
"28.20833" 184.280834085982 -471.591296827787 840.15296499975
"28.25000" 123.381362573557 -532.490768340211 779.253493487326
"28.29167" 201.930155291776 -453.941975621992 857.802286205545
"28.33333" 111.568779419551 -544.303351494217 767.44091033332
"28.37500" 125.598377808207 -530.273753105561 781.470508721976
"28.41667" 182.584914318081 -473.287216595688 838.457045231849
"28.45833" 92.004699975327 -563.867430938441 747.876830889095
"28.50000" 169.259488516997 -486.612642396772 825.131619430765
"28.54167" 144.042056894612 -511.830074019156 799.914187808381
"28.58333" 95.1561170155441 -560.716013898224 751.028247929313
"28.62500" 160.200081536952 -495.672049376816 816.07221245072
"28.66667" 121.79049186851 -534.081639045258 777.662622782278
"28.70833" 174.162119820283 -481.710011093485 830.034250734052
"28.75000" 185.307762310991 -470.564368602777 841.17989322476
"28.79167" 106.771493851019 -549.100637062749 762.643624764788
"28.83333" 216.012013687608 -439.86011722616 871.884144601376
"28.87500" 271.691862113239 -436.752455662441 980.13617988892
"28.91667" 107.459876338275 -601.602562682876 816.522315359427
"28.95833" 161.54454254948 -549.984652705654 873.073737804615
"29.00000" 121.639346644999 -589.889848610136 833.168541900134
"29.04167" 99.9293981225297 -611.599797132605 811.458593377665
"29.08333" 177.880808381794 -533.648386873341 889.410003636929
"29.12500" 101.519781736173 -610.009413518962 813.048976991308
"29.16667" 129.197793820182 -582.331401434953 840.726989075317
"29.20833" 193.247944735166 -518.281250519969 904.7771399903
"29.25000" 119.955837621738 -591.573357633397 831.485032876873
"29.29167" 198.991746107393 -512.537449147742 910.520941362528
"29.33333" 118.959195038929 -592.570000216206 830.488390294064
"29.37500" 111.7954816703 -599.733713584835 823.324676925435
"29.41667" 175.347995228305 -536.18120002683 886.87719048344
"29.45833" 89.7085840430149 -621.82061121212 801.23777929815
"29.50000" 149.946534925441 -561.582660329694 861.475730180576
"29.54167" 140.770058711852 -570.759136543283 852.299253966987
"29.58333" 82.0727538848487 -629.456441370286 793.601949139984
"29.62500" 155.857009776881 -555.672185478254 867.386205032016
