"Point.Forecast" "Lo.95" "Hi.95"
"26.12500" 1317.17452320351 913.978751905269 1720.37029450176
"26.16667" 1319.37874886423 911.150390658756 1727.60710706971
"26.20833" 1321.58297452496 908.38331952329 1734.78262952662
"26.25000" 1323.78720018568 905.675352298236 1741.89904807312
"26.29167" 1325.9914258464 903.024429741258 1748.95842195154
"26.33333" 1328.19565150712 900.428609480083 1755.96269353415
"26.37500" 1330.39987716784 897.8860569321 1762.91369740358
"26.41667" 1332.60410282856 895.395037111404 1769.81316854572
"26.45833" 1334.80832848928 892.953907219535 1776.66274975903
"26.50000" 1337.01255415 890.561109930166 1783.46399836984
"26.54167" 1339.21677981073 888.215167289957 1790.21839233149
"26.58333" 1341.42100547145 885.914675167807 1796.92733577509
"26.62500" 1343.62523113217 883.658298193458 1803.59216407088
"26.66667" 1345.82945679289 881.444765133702 1810.21414845208
"26.70833" 1348.03368245361 879.272864660834 1816.79450024639
"26.75000" 1350.23790811433 877.141441473428 1823.33437475524
"26.79167" 1352.44213377505 875.049392734238 1829.83487481587
"26.83333" 1354.64635943577 872.99566479409 1836.29705407746
"26.87500" 1356.8505850965 870.979250174202 1842.72192001879
"26.91667" 1359.05481075722 868.999184782444 1849.11043673199
"26.95833" 1361.25903641794 867.054545341742 1855.46352749413
"27.00000" 1363.46326207866 865.1444470112 1861.78207714612
"27.04167" 1365.66748773938 863.268041182568 1868.06693429619
"27.08333" 1367.8717134001 861.424513436526 1874.31891336368
"27.12500" 1370.07593906082 859.61308164483 1880.53879647682
"27.16667" 1372.28016472154 857.8329942058 1886.72733523729
"27.20833" 1374.48439038227 856.083528401876 1892.88525236266
"27.25000" 1376.68861604299 854.363988869076 1899.0132432169
"27.29167" 1378.89284170371 852.673706169167 1905.11197723825
"27.33333" 1381.09706736443 851.012035456269 1911.18209927259
"27.37500" 1383.30129302515 849.378355230351 1917.22423081995
"27.41667" 1385.50551868587 847.772066170795 1923.23897120095
"27.45833" 1387.70974434659 846.192590043852 1929.22689864934
"27.50000" 1389.91397000731 844.63936867832 1935.18857133631
"27.54167" 1392.11819566804 843.111863004332 1941.12452833174
"27.58333" 1394.32242132876 841.609552150552 1947.03529050696
"27.62500" 1396.52664698948 840.131932595498 1952.92136138346
"27.66667" 1398.7308726502 838.678517369094 1958.78322793131
"27.70833" 1400.93509831092 837.248835300842 1964.621361321
"27.75000" 1403.13932397164 835.842430311345 1970.43621763194
"27.79167" 1405.34354963236 834.458860744163 1976.22823852056
"27.83333" 1407.54777529308 833.097698735224 1981.99785185095
"27.87500" 1409.75200095381 831.758529617245 1987.74547229037
"27.91667" 1411.95622661453 830.440951356824 1993.47150187223
"27.95833" 1414.16045227525 829.144574022019 1999.17633052848
"28.00000" 1416.36467793597 827.869019278447 2004.86033659349
"28.04167" 1418.56890359669 826.61391991203 2010.52388728135
"28.08333" 1420.77312925741 825.378919376713 2016.16733913811
"28.12500" 1422.97735491813 824.163671365548 2021.79103847072
"28.16667" 1425.18158057885 822.967839403704 2027.39532175401
"28.20833" 1427.38580623958 821.79109646205 2032.9805160171
"28.25000" 1429.5900319003 820.633124590034 2038.54693921056
"28.29167" 1431.79425756102 819.493614566717 2044.09490055532
"28.33333" 1433.99848322174 818.372265568861 2049.62470087462
"28.37500" 1436.20270888246 817.268784855069 2055.13663290985
"28.41667" 1438.40693454318 816.182887465042 2060.63098162132
"28.45833" 1440.6111602039 815.114295933063 2066.10802447474
"28.50000" 1442.81538586463 814.062740014916 2071.56803171433
"28.54167" 1445.01961152535 813.027956427461 2077.01126662323
"28.58333" 1447.22383718607 812.00968860016 2082.43798577198
"28.62500" 1449.42806284679 811.007686437895 2087.84843925568
"28.66667" 1451.63228850751 810.021706094448 2093.24287092057
"28.70833" 1453.83651416823 809.051509756076 2098.62151858039
"28.75000" 1456.04073982895 808.09686543462 2103.98461422329
"28.79167" 1458.24496548967 807.157546769658 2109.33238420969
"28.83333" 1460.4491911504 806.233332839204 2114.66504946159
"28.87500" 1462.65341681112 805.324007978526 2119.98282564371
"28.91667" 1464.85764247184 804.429361606642 2125.28592333703
"28.95833" 1467.06186813256 803.549188060119 2130.574548205
"29.00000" 1469.26609379328 802.683286433784 2135.84890115278
"29.04167" 1471.470319454 801.831460428017 2141.10917847999
"29.08333" 1473.67454511472 800.993518202281 2146.35557202716
"29.12500" 1475.87877077544 800.169272234591 2151.5882693163
"29.16667" 1478.08299643617 799.358539186623 2156.80745368571
"29.20833" 1480.28722209689 798.561139774198 2162.01330441958
"29.25000" 1482.49144775761 797.776898642872 2167.20599687234
"29.29167" 1484.69567341833 797.005644248391 2172.38570258827
"29.33333" 1486.89989907905 796.247208741783 2177.55258941632
"29.37500" 1489.10412473977 795.50142785887 2182.70682162067
"29.41667" 1491.30835040049 794.768140813986 2187.848559987
"29.45833" 1493.51257606121 794.047190197718 2192.97796192471
"29.50000" 1495.71680172194 793.338421878475 2198.0951815654
"29.54167" 1497.92102738266 792.64168490772 2203.20036985759
"29.58333" 1500.12525304338 791.956831428693 2208.29367465806
"29.62500" 1502.3294787041 791.283716588475 2213.37524081972
"29.66667" 1504.53370436482 790.622198453238 2218.4452102764
"29.70833" 1506.73793002554 789.972137926548 2223.50372212454
"29.75000" 1508.94215568626 789.333398670582 2228.55091270194
"29.79167" 1511.14638134698 788.70584703014 2233.58691566383
"29.83333" 1513.35060700771 788.089351959318 2238.61186205609
"x"
"1" "============================"
"Point.Forecast" "Lo.95" "Hi.95"
"25.70833" 2631.09314060919 2236.94625515618 3025.2400260622
"25.75000" 2607.99725113235 2059.46371059344 3156.53079167127
"25.79167" 2678.16903414012 2030.33344682675 3326.00462145349
"25.83333" 2678.58948990293 1950.54684231671 3406.63213748914
"25.87500" 2632.08187860904 1835.71885937396 3428.44489784412
"25.91667" 2636.54008870762 1831.01023820007 3442.06993921516
"25.95833" 2640.9982988062 1826.40476721378 3455.59183039862
"26.00000" 2645.45650890478 1821.89904074259 3469.01397706696
"26.04167" 2649.91471900335 1817.4898364949 3482.33960151181
"26.08333" 2654.37292910193 1813.17410202672 3495.57175617714
"26.12500" 2658.83113920051 1808.94894246604 3508.71333593498
"26.16667" 2663.28934929909 1804.81160935489 3521.7670892433
"26.20833" 2667.74755939767 1800.75949048714 3534.7356283082
"26.25000" 2672.20576949625 1796.79010063561 3547.62143835688
"26.29167" 2676.66397959483 1792.90107307509 3560.42688611456
"26.33333" 2681.12218969341 1789.09015181937 3573.15422756745
"26.37500" 2685.58039979199 1785.35518450016 3585.80561508381
"26.41667" 2690.03860989056 1781.69411582418 3598.38310395695
"26.45833" 2694.49681998914 1778.104981552 3610.88865842629
"26.50000" 2698.95503008772 1774.58590294872 3623.32415722672
"26.54167" 2703.4132401863 1771.13508166213 3635.69139871047
"26.58333" 2707.87145028488 1767.7507949886 3647.99210558116
"26.62500" 2712.32966038346 1764.43139149158 3660.22792927533
"26.66667" 2716.78787048204 1761.17528694114 3672.40045402294
"26.70833" 2721.24608058062 1757.98096054605 3684.51120061519
"26.75000" 2725.70429067919 1754.84695145333 3696.56162990505
"26.79167" 2730.16250077777 1751.77185549225 3708.55314606329
"26.83333" 2734.62071087635 1748.7543221422 3720.4870996105
"26.87500" 2739.07892097493 1745.79305170606 3732.3647902438
"26.91667" 2743.53713107351 1742.88679267217 3744.18746947485
"26.95833" 2747.99534117209 1740.03433924978 3755.95634309439
"27.00000" 2752.45355127067 1737.23452906427 3767.67257347707
"27.04167" 2756.91176136925 1734.48624099956 3779.33728173893
"27.08333" 2761.36997146783 1731.78839317657 3790.95154975908
"27.12500" 2765.8281815664 1729.13994105713 3802.51642207568
"27.16667" 2770.28639166498 1726.53987566423 3814.03290766574
"27.20833" 2774.74460176356 1723.98722190976 3825.50198161736
"27.25000" 2779.20281186214 1721.48103702212 3836.92458670216
"27.29167" 2783.66102196072 1719.02040906629 3848.30163485515
"27.33333" 2788.1192320593 1716.60445555002 3859.63400856857
"27.37500" 2792.57744215788 1714.23232210993 3870.92256220582
"27.41667" 2797.03565225646 1711.90318127205 3882.16812324086
"27.45833" 2801.49386235503 1709.61623128174 3893.37149342833
"27.50000" 2805.95207245361 1707.37069499825 3904.53344990898
"27.54167" 2810.41028255219 1705.1658188496 3915.65474625478
"27.58333" 2814.86849265077 1703.0008718439 3926.73611345764
"27.62500" 2819.32670274935 1700.8751446333 3937.7782608654
