"x"
"1" "house: 0"
"Point.Forecast" "Lo.90" "Hi.90" "Lo.95" "Hi.95"
"23.04167" 581.909647020118 -108.641918022126 1272.46121206236 -240.9332946093 1404.75258864954
"23.08333" 844.621904885623 154.070339843379 1535.17346992787 21.778963256205 1667.46484651504
"23.12500" 448.481073099507 -242.070491942736 1139.03263814175 -374.361868529911 1271.32401472893
"23.16667" 591.733303231523 -98.8182618107206 1282.28486827377 -231.109638397895 1414.57624486094
"23.20833" 414.94898152882 -275.602583513424 1105.50054657106 -407.893960100598 1237.79192315824
"23.25000" 619.702813694167 -70.8487513480766 1310.25437873641 -203.140127935251 1442.54575532359
"23.29167" 439.653718146405 -250.897846895839 1130.20528318865 -383.189223483013 1262.49665977582
"23.33333" 1081.97250520547 391.420940163229 1772.52407024772 259.129563576055 1904.81544683489
"23.37500" 858.577558287629 168.025993245385 1549.12912332987 35.7346166582112 1681.42049991705
"23.41667" 323.839308734132 -366.712256308111 1014.39087377638 -499.003632895285 1146.68225036355
"23.45833" 585.692348387248 -104.859216654996 1276.24391342949 -237.15059324217 1408.53529001667
"23.50000" 356.342285899445 -334.209279142799 1046.89385094169 -466.500655729973 1179.18522752886
"23.54167" 572.093101425908 -118.458463616335 1262.64466646815 -250.749840203509 1394.93604305533
"23.58333" 562.229444786145 -128.322120256098 1252.78100982839 -260.613496843272 1385.07238641556
"23.62500" 542.532008641197 -148.019556401047 1233.08357368344 -280.310932988221 1365.37495027062
"23.66667" 1245.45527161873 554.903706576481 1936.00683666097 422.612329989307 2068.29821324814
"23.70833" 682.124210656511 -8.42735438573277 1372.67577569875 -140.718730972907 1504.96715228593
"23.75000" 1166.62737478353 476.075809741284 1857.17893982577 343.78443315411 1989.47031641295
"23.79167" 664.626328032212 -25.9252370100315 1355.17789307446 -158.216613597206 1487.46926966163
"23.83333" 854.49050782801 163.938942785766 1545.04207287025 31.6475661985918 1677.33344945743
"x"
"1" "======"
"x"
"1" "house: 19"
"Point.Forecast" "Lo.90" "Hi.90" "Lo.95" "Hi.95"
"20.87500" 132.641451274365 65.6010062456683 199.681896303062 52.7578339051341 212.525068643597
"20.91667" 98.7046141719069 21.4662175298247 175.943010813989 6.66938795991099 190.739840383903
"20.95833" 136.004449017173 56.1118947920367 215.897003242309 40.8065989784472 231.202299055899
"21.00000" 134.778349169546 52.8340865714281 216.722611767663 37.1357378147169 232.420960524375
"21.04167" 40.9871868202825 -42.1785215713407 124.152895211906 -58.1108669673029 140.085240607868
"21.08333" 1.32215090927109 -82.4388029882 85.0831048067422 -98.4851816459233 101.129483464465
"21.12500" 1.05911956182509 -83.0275871822178 85.145826305868 -99.1363714511681 101.254610574818
"21.16667" 0.90128603714176 -83.3699441910685 85.1725162653521 -99.5140782687353 101.316650343019
"21.20833" 0.79509611131072 -83.57691474233 85.1671069649515 -99.7403557166088 101.33054793923
"21.25000" 6.29039485211328 -78.1367011836665 90.717490887893 -94.3106950187939 106.89148472302
"21.29167" 0.556924907011161 -83.900601419648 85.0144512336703 -100.080424891944 101.194274705966
"21.33333" 0.508040268999319 -83.9662608583783 84.982341396377 -100.149297937871 101.16537847587
"21.37500" 0.465581253617825 -84.017947677925 84.9491101851606 -100.20275256011 101.133915067346
"21.41667" 0.621615527864049 -83.8669957635698 85.1102268192979 -100.0527742912 101.296005346928
"21.45833" 0.40968761147262 -84.0817239264585 84.9010991494037 -100.268038907097 101.087414130042
"21.50000" 0.408383757547389 -84.0845700785428 84.9013375936376 -100.271180522629 101.087948037724
"21.54167" 0.398818524780789 -84.0949847735206 84.8926218230822 -100.281757952051 101.079395001613
"21.58333" 51.5532142626912 -32.941056951991 136.047485477373 -49.127919770898 152.23434829628
"21.62500" 51.5416850090398 -32.9528439468481 136.036213964928 -49.1397561421387 152.223126160218
"21.66667" 94.0803301215407 9.58565919772033 178.575001045361 -6.60128019486316 194.761940437945
"21.70833" 94.0669210653346 9.57217194234278 178.561670188326 -6.61478243112927 194.748624561798
"21.75000" 133.616073075113 49.1212808780562 218.11086527217 32.9343182527349 234.297827897492
"21.79167" 82.4530503111537 -2.04176561209297 166.9478662344 -18.2287327827233 183.134833405031
"21.83333" 133.613005171069 49.118176178888 218.10783416325 32.9312065045963 234.294803837542
"21.87500" 133.303093478091 46.1316093250918 220.47457763109 29.4318634675296 237.174323488652
"21.91667" 75.4963202834513 -12.5345714251233 163.527211992026 -29.3989569914805 180.391597558383
"21.95833" 134.375386674431 46.1020177782958 222.648755570566 29.1911800097322 239.559593339129
"22.00000" 133.983590445647 45.5178344052246 222.44934648607 28.5701403590939 239.397040532201
"22.04167" 13.3360026519215 -75.2463727475163 101.918378051359 -92.2164079718034 118.888413275646
"22.08333" 0.675212645299929 -87.964578934229 89.3150042248289 -104.945613576789 106.296038867388
"22.12500" 0.59304220131615 -88.0783284237928 89.2644128264251 -105.065412774474 106.251497177106
"22.16667" 0.536675846285642 -88.1526308179892 89.2259825105605 -105.143151238374 106.216502930945
"22.20833" 0.505716456399344 -88.1934015071895 89.2048344199882 -105.185801512471 106.19723442527
"22.25000" 6.05528055459172 -82.6492047045539 94.7597658137373 -99.6426329414028 111.753194050586
"22.29167" 0.425657281209994 -88.2817943305762 89.1331088929962 -105.275790841967 106.127105404387
"22.33333" 0.416834100038792 -88.2922531340779 89.1259213341554 -105.286562987355 106.120231187432
"22.37500" 0.393331552319577 -88.3166555644865 89.1033186691257 -105.311137811435 106.097800916074
"22.41667" 0.668395916137627 -88.0420868634736 89.3788786957488 -105.036664066278 106.373455898553
"22.45833" 0.370315145793655 -88.3404407423183 89.0810710339056 -105.335070265472 106.07570055706
"22.50000" 0.379799623587948 -88.331106688648 89.0907059358239 -105.325765029077 106.085364276253
"22.54167" 0.375183241847471 -88.3358059216003 89.0861724052953 -105.330480134126 106.080846617821
"22.58333" 56.2617869626222 -32.4492478387711 144.972821764016 -49.4439307943171 161.967504719562
"22.62500" 56.2488640579786 -32.462195882147 144.959923998104 -49.4568836536078 161.954611769565
"22.66667" 120.99070095155 32.2796271645835 209.701774738517 15.2849367404349 226.696465162666
"22.70833" 120.986417973837 32.2753365597056 209.697499387969 15.2806446743944 226.69219127328
"22.75000" 133.61142864414 44.9003430287721 222.322514259508 27.9056503386154 239.317206949665
"22.79167" 77.7305513039457 -10.9805366255612 166.441639233452 -27.9752297590455 183.436332366937
"22.83333" 133.61044690427 44.8993577000815 222.321536108458 27.904664322402 239.316229486138
"22.87500" 133.139916523137 38.6339556544798 227.645877391795 20.5291184606875 245.750714585587
"22.91667" 65.3455097023753 -30.9821851327905 161.673204537541 -49.4360182689645 180.127037673715
"22.95833" 134.773491485337 37.9354858064261 231.611497164248 19.3838906385316 250.163092332142
"23.00000" 134.177640701582 36.9353409505739 231.41994045259 18.3062937544004 250.048987648764
"23.04167" 20.1072622104131 -77.3797638633608 117.594288284187 -96.0556941364322 136.270218557258
"23.08333" 0.832895980871424 -96.7744856079434 98.4402775696862 -115.473472807638 117.139264769381
"23.12500" 0.709149255159271 -96.9643980296226 98.3826965399411 -115.676060822923 117.094359333241
"23.16667" 0.627282960039313 -97.0838374249392 98.3384033450178 -115.802698228351 117.05726414843
"23.20833" 0.574750296692025 -97.1569200072861 98.3064206006702 -115.879717630497 117.029218223881
"23.25000" 6.11142378565365 -91.6314873886905 103.854334959998 -110.35643846472 122.579286036028
"23.29167" 0.458773225655886 -97.2903502381178 98.2078966894296 -116.016491424144 116.934037875456
"23.33333" 0.440429784984357 -97.3121190108068 98.1929785807755 -116.038916399658 116.919775969627
"23.37500" 0.41021996210964 -97.3442133459998 98.1646532702191 -116.071371757462 116.891811681681
"23.41667" 0.732683584132649 -97.0227877215082 98.4881548897735 -115.750144985785 117.21551215405
"23.45833" 0.382512296166092 -97.3735309406638 98.138555532996 -116.100997771797 116.866022364129
"23.50000" 0.388178089719962 -97.3681801576343 98.1445363370742 -116.095707336434 116.872063515874
"23.54167" 0.382022350211388 -97.3745093996939 98.1385541001166 -116.102069816984 116.866114517407
"23.58333" 37.869180076575 -59.8874472458047 135.625807398955 -78.6150259722476 154.353386125397
"23.62500" 37.8534868518303 -59.9031931146815 135.610166818342 -78.6307819263447 154.337755630005
"23.66667" 114.403373241901 16.6466642781125 212.16008220569 -2.08093008866051 230.887676572463
"23.70833" 114.396857399271 16.6401324631043 212.153582335438 -2.08746496355295 230.881179762096
"23.75000" 133.612563224112 35.8558294899533 231.369296958271 17.1282303778341 250.09689607039
"23.79167" 96.1292499884491 -1.62748859184806 193.885988568746 -20.355088632359 212.613588609257
"23.83333" 133.611071858823 35.8543306091599 231.367813108486 17.1267300572693 250.095413660376
"x"
"1" "======"
"x"
"1" "house: 20"
"Point.Forecast" "Lo.90" "Hi.90" "Lo.95" "Hi.95"
"20.87500" 1705.33868352137 580.108778631872 2830.56858841087 364.544553408836 3046.1328136339
"20.91667" 2097.46922058301 656.167424260871 3538.77101690515 380.052202218968 3814.88623894705
"20.95833" 1761.01701987902 211.718421099923 3310.31561865812 -85.0861258053155 3607.12016556336
"21.00000" 1929.46273140151 350.622784779831 3508.3026780232 48.1588986301763 3810.76656417285
"21.04167" 1285.93180149485 -292.908145126835 2864.77174811653 -595.37203127649 3167.23563426619
"21.08333" 1043.99568287674 -534.844263744945 2622.83562949842 -837.308149894599 2925.29951564808
"21.12500" 811.890004530701 -766.949942090982 2390.72995115238 -1069.41382824064 2693.19383730204
"21.16667" 788.894162485085 -789.945784136599 2367.73410910677 -1092.40967028625 2670.19799525642
"21.20833" 729.050260803058 -849.789685818625 2307.89020742474 -1152.25357196828 2610.3540935744
"21.25000" 847.210956557689 -731.628990063994 2426.05090317937 -1034.09287621365 2728.51478932903
"21.29167" 792.877751758805 -785.962194862878 2371.71769838049 -1088.42608101253 2674.18158453014
"21.33333" 2103.37899142545 524.539044803769 3682.21893804714 222.075158654115 3984.68282419679
"21.37500" 1936.46723916056 357.627292538875 3515.30718578224 55.1634063892202 3817.7710719319
"21.41667" 1200.1600149997 -378.679931621985 2778.99996162138 -681.14381777164 3081.46384777104
"21.45833" 1542.80333585465 -36.0366107670334 3121.64328247633 -338.500496916688 3424.10716862599
"21.50000" 1479.69933741673 -99.1406092049549 3058.53928403841 -401.60449535461 3361.00317018807
"21.54167" 1366.66248073176 -212.17746588992 2945.50242735345 -514.641352039575 3247.9663135031
"21.58333" 1736.91368442071 158.073737799026 3315.75363104239 -144.390148350629 3618.21751719205
"21.62500" 1731.84618969643 153.00624307475 3310.68613631812 -149.457643074905 3613.15002246777
"21.66667" 2382.89320980059 804.053263178907 3961.73315642227 501.589377029253 4264.19704257193
"21.70833" 1633.00577025671 54.165823635022 3211.84571687839 -248.298062514633 3514.30960302804
"21.75000" 1084.85878384707 -493.98116277461 2663.69873046876 -796.445048924264 2966.16261661841
"21.79167" 1142.90263286091 -435.937313760774 2721.74257948259 -738.401199910429 3024.20646563225
"21.83333" 2019.86439853982 441.024451918139 3598.70434516151 138.560565768484 3901.16823131116
"21.87500" 2689.74379042525 1086.10848520947 4293.37909564104 778.894465561551 4600.59311528896
"21.91667" 2586.06484470168 966.742866039379 4205.38682336399 656.523695539058 4515.60599386431
"21.95833" 2023.02646554729 397.501113641847 3648.55181745274 86.093541250397 3959.95938984419
"22.00000" 1957.02625809264 329.730352974032 3584.32216321125 17.9835895159797 3896.0689266693
"22.04167" 1328.49688257251 -298.799022546094 2955.79278769112 -610.545786004147 3267.53955114918
"22.08333" 1281.86135637818 -345.434548740431 2909.15726149679 -657.181312198483 3220.90402495484
"22.12500" 745.189943266984 -882.105961851624 2372.48584838559 -1193.85272530968 2684.23261184364
"22.16667" 809.14577054263 -818.150134575979 2436.44167566124 -1129.89689803403 2748.18843911929
"22.20833" 684.588323970426 -942.707581148182 2311.88422908903 -1254.45434460623 2623.63099254709
"22.25000" 850.085925865849 -777.20997925276 2477.38183098446 -1088.95674271081 2789.12859444251
"22.29167" 924.478691555388 -702.81721356322 2551.774596674 -1014.56397702127 2863.52136013205
"22.33333" 2547.71407623215 920.41817111354 4175.00998135076 608.671407655487 4486.75674480881
"22.37500" 2129.16516659508 501.869261476474 3756.46107171369 190.122498018421 4068.20783517174
"22.41667" 1438.40937873437 -188.886526384238 3065.70528385298 -500.63328984229 3377.45204731103
"22.45833" 1650.46505404025 23.1691489216412 3277.76095915886 -288.577614536411 3589.50772261691
"22.50000" 1411.35624422902 -215.939660889586 3038.65214934763 -527.686424347639 3350.39891280568
"22.54167" 1209.97669888099 -417.31920623762 2837.2726039996 -729.065969695673 3149.01936745765
"22.58333" 1691.7151004897 64.4191953710956 3319.01100560831 -247.327568086957 3630.75776906636
"22.62500" 1830.55124409679 203.255338978177 3457.84714921539 -108.491424479875 3769.59391267345
"22.66667" 2884.86187638434 1257.56597126573 4512.15778150294 945.819207807675 4823.904544961
"22.70833" 1575.59920222923 -51.6967028893778 3202.89510734784 -363.44346634743 3514.64187080589
"22.75000" 1155.55589047959 -471.740014639015 2782.8517955982 -783.486778097067 3094.59855905625
"22.79167" 916.345961397065 -710.949943721543 2543.64186651567 -1022.6967071796 2855.38862997373
"22.83333" 1976.05024000961 348.754334891003 3603.34614512822 37.0075714329505 3915.09290858627
"22.87500" 3002.91663928588 1300.77616116053 4705.05711741124 974.691161292085 5031.14211727968
"22.91667" 2595.32436805924 846.914618680906 4343.73411743757 511.965652821208 4678.68308329727
"22.95833" 1572.37862875533 -194.115530081279 3338.87278759194 -532.528989460524 3677.28624697119
"23.00000" 1547.41489194275 -224.219598902527 3319.04938278804 -563.617809648602 3658.44759353411
"23.04167" 1133.09457915403 -638.539911691252 2904.72906999931 -977.938122437327 3244.12728074539
"23.08333" 1516.81187852116 -254.822612324117 3288.44636936645 -594.220823070192 3627.84458011252
"23.12500" 773.825096421947 -997.809394423334 2545.45958726723 -1337.20760516941 2884.8577980133
"23.16667" 855.888374097085 -915.746116748197 2627.52286494237 -1255.14432749427 2966.92107568844
"23.20833" 744.173354404781 -1027.4611364405 2515.80784525006 -1366.85934718658 2855.20605599614
"23.25000" 877.553097761795 -894.081393083486 2649.18758860708 -1233.47960382956 2988.58579935315
"23.29167" 845.909024142025 -925.725466703256 2617.54351498731 -1265.12367744933 2956.94172573338
"23.33333" 2804.12501581959 1032.4905249743 4575.75950666487 693.092314228229 4915.15771741094
"23.37500" 2241.86936401412 470.234873168837 4013.5038548594 130.836662422761 4352.90206560547
"23.41667" 1391.07265313742 -380.561837707865 3162.7071439827 -719.96004845394 3502.10535472877
"23.45833" 1633.5668828541 -138.067607991185 3405.20137369938 -477.465818737261 3744.59958444545
"23.50000" 1318.38148822633 -453.25300261895 3090.01597907161 -792.651213365025 3429.41418981769
"23.54167" 1103.8607088429 -667.773782002385 2875.49519968818 -1007.17199274846 3214.89341043425
"23.58333" 1543.18178567879 -228.45270516649 3314.81627652407 -567.850915912566 3654.21448727015
"23.62500" 1743.89321168695 -27.7412791583286 3515.52770253223 -367.139489904404 3854.92591327831
"23.66667" 3114.40751954211 1342.77302869683 4886.04201038739 1003.37481795076 5225.44022113347
"23.70833" 1529.63951419124 -241.994976654039 3301.27400503652 -581.393187400115 3640.6722157826
"23.75000" 1258.45623305582 -513.178257789461 3030.0907239011 -852.576468535537 3369.48893464718
"23.79167" 845.581405528909 -926.053085316372 2617.21589637419 -1265.45129606245 2956.61410712027
"23.83333" 1428.66260977118 -342.971881074098 3200.29710061646 -682.370091820174 3539.69531136254
"x"
"1" "======"
"x"
"1" "house: 21"
"Point.Forecast" "Lo.90" "Hi.90" "Lo.95" "Hi.95"
"20.87500" 2907.46529093736 1613.53851001978 4201.39207185494 1365.65643471071 4449.27414716401
"20.91667" 2992.76080026139 1422.79868997056 4562.72291055222 1122.0355619522 4863.48603857058
"20.95833" 1595.1440140483 -23.4027754821307 3213.69080357874 -333.473440291404 3523.76146838801
"21.00000" 2104.58405343834 447.732550576897 3761.43555629979 130.323717971238 4078.84438890545
"21.04167" 1013.40218090408 -673.834929140932 2700.63929094909 -997.064838703393 3023.86920051156
"21.08333" 856.328556935375 -855.122397723486 2567.77951159424 -1182.9910381188 2895.64815198955
"21.12500" 996.343938750071 -734.469461002893 2727.15733850304 -1066.04743267086 3058.735310171
"21.16667" 977.406961219258 -768.930674129111 2723.74459656763 -1103.48267786267 3058.29660030118
"21.20833" 728.99788567766 -1029.8123440297 2487.80811538503 -1366.75376625262 2824.74953760794
"21.25000" 1481.57211747458 -287.275162264275 3250.41939721344 -626.139417238221 3589.28365218739
"21.29167" 923.021217976671 -853.913478756264 2699.95591470961 -1194.32706846688 3040.36950442022
"21.33333" 3260.28928907689 1476.83150264833 5043.74707550544 1135.16826184847 5385.4103163053
"21.37500" 3261.73862500238 1473.01524771409 5050.46200229068 1130.34325927156 5393.13399073321
"21.41667" 1563.54955418132 -229.427071447969 3356.5261798106 -572.91386953902 3700.01297790165
"21.45833" 2811.73445325478 1015.32051847988 4608.14838802969 671.175223063426 4952.29368344614
"21.50000" 2217.8893950404 418.696409605571 4017.08238047524 74.0187217422449 4361.76006833856
"21.54167" 2355.91886127602 554.478275412356 4157.35944713968 209.370006880185 4502.46771567185
"21.58333" 3162.80900225026 1359.55014654764 4966.06785795288 1014.09354570811 5311.52445879242
"21.62500" 2751.79895348352 947.068830580276 4556.52907638677 601.330373941481 4902.26753302556
"21.66667" 3753.17863726925 1947.25781914178 5559.09945539672 1601.29125685776 5905.06601768074
"21.70833" 3464.55288897427 1657.66830638318 5271.43747156537 1311.51711237279 5617.58866557576
"21.75000" 2699.71793713686 892.053181965851 4507.38269230787 545.752527567854 4853.68334670587
"21.79167" 3026.61798758792 1218.32162030644 4834.91435486939 871.89996576915 5181.33600940668
"21.83333" 3590.23894922674 1781.43120334173 5399.04669511176 1434.91158221824 5745.56631623525
"21.87500" 3664.36601189281 1801.67775308303 5527.0542707026 1444.8360538022 5883.89596998343
"21.91667" 3517.36605364445 1628.42030497702 5406.31180231187 1266.54836660205 5768.18374068684
"21.95833" 2119.84043195096 224.556992743869 4015.12387115805 -138.529079156122 4378.20994305804
"22.00000" 2286.33215801309 385.931337915445 4186.73297811073 21.8649114745285 4550.79940455165
"22.04167" 1432.59550371087 -471.939786096412 3337.13079351815 -836.798267348344 3701.98927477008
"22.08333" 1252.2807734852 -655.596441015629 3160.15798798602 -1021.09514646013 3525.65669343053
"22.12500" 1155.00539201157 -755.574150291314 3065.58493431445 -1121.59055011669 3431.60133413982
"22.16667" 1431.67720389375 -481.088145302894 3344.4425530904 -847.523287793652 3710.87769558115
"22.20833" 824.498826369181 -1090.03497052648 2739.03262326484 -1456.80890072313 3105.8065534615
"22.25000" 1725.89956949146 -190.065290149154 3641.86442913208 -557.113374037 4008.91251301992
"22.29167" 1406.50724154137 -510.615847453371 3323.63033053611 -877.885817386253 3690.90030046899
"22.33333" 3456.19028317502 1538.12966122882 5374.25090512123 1170.68008483203 5741.70048151802
"22.37500" 3460.07328782896 1541.2536972392 5378.89287841873 1173.65872256699 5746.48785309094
"22.41667" 1958.04638272215 38.6123262636784 3877.48043918062 -329.100363782374 4245.19312922667
"22.45833" 3061.27136532273 1141.33979942483 4981.20293122062 773.531799756824 5349.01093088863
"22.50000" 2438.0613382856 517.726935849875 4358.39574072132 149.841763378519 4726.28091319268
"22.54167" 2488.03154230074 567.370946007891 4408.6921385936 199.423283439375 4776.63980116211
"22.58333" 3433.63404807706 1512.70930921582 5354.5587869383 1144.71104393238 5722.55705222174
"22.62500" 3238.21127001903 1317.07262971308 5159.34991032498 949.033386582358 5527.38915345571
"22.66667" 4120.80582152147 2199.49396070174 6042.11768234121 1831.42153311184 6410.19010993111
"22.70833" 3542.82672264008 1621.37458262961 5464.27886265056 1253.2752812649 5832.37816401527
"22.75000" 2882.26326292732 960.697518838883 4803.82900701576 592.576453943945 5171.9500719107
"22.79167" 2681.41539291607 759.757646238824 4603.07313959332 391.618956086425 4971.21182974571
"22.83333" 3625.06128943611 1703.32903343998 5546.79354543224 1335.17606927697 5914.94650959525
"22.87500" 3814.10557541538 1822.44816969504 5805.76298113573 1440.89940023179 6187.31175059897
"22.91667" 3548.64520866632 1524.23244492974 5573.05797240291 1136.40861706111 5960.88180027154
"22.95833" 2048.71640000189 17.4417341220174 4079.99106588177 -371.696652320511 4469.1294523243
"23.00000" 2149.52451372758 112.709362311035 4186.33966514413 -277.4904343081 4576.53946176327
"23.04167" 1102.04093213049 -939.250415923421 3143.33228018439 -1330.30773317535 3534.38959743632
"23.08333" 1606.57333576598 -438.336085744318 3651.48275727628 -830.086529972375 4043.23320150433
"23.12500" 964.635037673563 -1083.19996275151 3012.47003809864 -1475.5108703563 3404.78094570343
"23.16667" 1479.10499791312 -571.096358051474 3529.30635387772 -963.860596656677 3922.07059248292
"23.20833" 885.6862733989 -1166.42958501321 2937.80213181101 -1559.5605915429 3330.9331383407
"23.25000" 1635.58924309373 -418.075855493407 3689.25434168086 -811.503655377558 4082.68214156501
"23.29167" 1227.40113510049 -827.517831174263 3282.32010137524 -1221.18583887322 3675.9881090742
"23.33333" 3581.95836425228 1526.02445576518 5637.89227273938 1132.16201203968 6031.75471646488
"23.37500" 3431.2513452166 1374.49580596173 5488.00688447147 980.475959558693 5882.02673087451
"23.41667" 1997.83430048223 -59.5864339270188 4055.25503489148 -453.733714090441 4449.4023150549
"23.45833" 3015.76165263073 957.802336778385 5073.72096848308 563.551878685728 5467.97142657574
"23.50000" 2011.47189432735 -46.9235133066968 4069.86730196139 -441.257515025985 4464.20130368068
"23.54167" 2268.11400244229 209.365473433945 4326.86253145064 -185.036176981072 4721.26418186566
"23.58333" 2898.21922557224 839.184749289757 4957.25370185472 444.728318956134 5351.71013218834
"23.62500" 3030.06351045032 970.797475658378 5089.32954524227 576.296684851868 5483.83033604878
"23.66667" 4105.48303423228 2046.02948016534 6164.93658829923 1651.49276563599 6559.47330282857
"23.70833" 3389.90616821209 1330.30075550984 5449.51158091434 935.73494889103 5844.07738753315
"23.75000" 3407.21733653387 1347.48894230575 5466.945730762 952.899575686244 5861.5350973815
"23.79167" 2405.03837218474 345.210381067596 4464.86636330188 -49.3980656760014 4859.47481004548
"23.83333" 2770.72312351897 710.814472789222 4830.63177424871 316.190573801757 5225.25567323617
"x"
"1" "======"
"x"
"1" "house: 22"
"Point.Forecast" "Lo.90" "Hi.90" "Lo.95" "Hi.95"
"20.87500" 982.886652761175 724.218006848754 1241.5552986736 674.663950381441 1291.10935514091
"20.91667" 13.9204546154402 -248.738740051711 276.579649282591 -299.057279889746 326.898189120627
"20.95833" 162.981627964762 -103.114526344932 429.077782274456 -154.09149655284 480.054752482364
"21.00000" 582.451394863918 265.951368644637 898.9514210832 205.31835254849 959.584437179346
"21.04167" -186.300171039247 -503.594255127963 130.99391304947 -564.379391665153 191.77904958666
"21.08333" 561.649073066304 235.186162649717 888.111983482891 172.644522010579 950.653624122029
"21.12500" 193.18241122234 -143.775182563632 530.140005008311 -208.327326371634 594.692148816313
"21.16667" 243.078400375387 -95.0832854454443 581.240086196218 -159.866101372508 646.022902123282
"21.20833" 390.662275969835 42.6524124763558 738.672139463315 -24.0170532639045 805.341605203575
"21.25000" 366.099718238228 17.5148113110708 714.684625165384 -49.2648175093846 781.46425398584
"21.29167" 278.053167235552 -70.6226973555227 626.729031826626 -137.419751253525 693.526085724628
"21.33333" 730.723355438501 376.279195613372 1085.16751526363 308.377089238908 1153.06962163809
"21.37500" 516.666876857383 162.028950453855 871.304803260912 94.0897235388107 939.244030175956
"21.41667" 360.997844948015 6.10126749580223 715.894422400228 -61.8875101045465 783.883200000577
"21.45833" 719.561946875602 362.866101344752 1076.25779240645 294.532631670673 1144.59126208053
"21.50000" 267.002055016778 -90.153936543315 624.15804657687 -158.57555800029 692.579668033845
"21.54167" 695.892324117567 337.918359570133 1053.866288665 269.340036169401 1122.44461206573
"21.58333" 541.424930567772 183.272048532307 899.577812603237 114.65944928313 968.190411852414
"21.62500" 529.16231282397 170.840549198771 887.484076449168 102.195596713258 956.129028934681
"21.66667" 850.339981069324 491.268677044176 1209.41128509447 422.480132484824 1278.19982965382
"21.70833" 383.326076684456 24.2388831876154 742.413270181296 -44.5527053733575 811.204858742269
"21.75000" 614.142284508276 255.05389180969 973.230677206862 186.262073513448 1042.0224955031
"21.79167" 476.377525089731 116.959003909135 835.796046270326 48.1039417458938 904.651108433568
"21.83333" 452.233278238276 92.7208369826732 811.74571949388 23.8477822224398 880.618774254113
"21.87500" 973.887779098556 580.719928346527 1367.05562985059 505.399389173432 1442.37616902368
"21.91667" 314.064095559121 -80.5234831172476 708.65167423549 -156.116004530335 784.244195648577
"21.95833" 257.50733757113 -137.519781938318 652.534457080578 -213.196507724862 728.211182867122
"22.00000" 609.810536072197 199.89089278981 1019.73017935458 121.361154179149 1098.25991796525
"22.04167" -46.1605596883666 -456.298413131692 363.977293754959 -534.869955025464 442.548835648731
"22.08333" 607.802979397077 195.432201678647 1020.17375711551 116.432890678088 1099.17306811606
"22.12500" 200.471560702174 -215.662467910632 616.60558931498 -295.382718036467 696.325839440815
"22.16667" 374.785363638777 -41.8257049455846 791.396432223139 -121.637343285883 871.208070563438
"22.20833" 352.352959085592 -67.1863782799467 771.892296451131 -147.558995304083 852.264913475266
"22.25000" 430.281739249736 10.4656050052763 850.097873494196 -69.9600389642773 930.52351746375
"22.29167" 306.408678135117 -113.481148830197 726.298505100431 -193.920910371819 806.738266642053
"22.33333" 703.662735375757 281.852344016093 1125.47312673542 201.044653241645 1206.28081750987
"22.37500" 574.887593516925 153.030559760832 996.744627273019 72.2139335394988 1077.56125349435
"22.41667" 369.082861732371 -52.8196889344251 790.985412399167 -133.64503498941 871.810758454152
"22.45833" 718.208904009132 295.640055781703 1140.77775223656 214.687064774517 1221.73074324375
"22.50000" 247.099526493099 -175.629398745083 669.82845173128 -256.613056264641 750.812109250838
"22.54167" 698.096420427044 275.136022872262 1121.05681798183 194.108021392086 1202.084819462
"22.58333" 480.38395356526 57.3411971940565 903.426709936464 -23.7025820524005 984.470489182921
"22.62500" 582.354298074353 159.239405011466 1005.46919113724 78.1818062868869 1086.52678986182
"22.66667" 851.203070279249 427.844420383891 1274.56172017461 346.740124311058 1355.66601624744
"22.70833" 336.741257306723 -86.619741849293 760.10225646274 -167.7244879782 841.207002591647
"22.75000" 697.260456922407 273.89676762241 1120.6241462224 192.791506133218 1201.7294077116
"22.79167" 358.377197312202 -65.1055931147004 781.859987739105 -146.233671222996 862.9880658474
"22.83333" 323.569086337459 -99.9435178872762 747.081690562194 -181.077307529013 828.21548020393
"22.87500" 977.162894101438 509.080774360867 1445.24501384201 419.408646874581 1534.9171413283
"22.91667" 193.802215790681 -275.913316266853 663.517747848214 -365.89836225899 753.502793840351
"22.95833" 216.343878631064 -254.202262269233 686.89001953136 -344.346430900108 777.034188162235
"23.00000" 599.843048081849 110.370968152414 1089.31512801128 16.6010912412078 1183.08500492249
"23.04167" -102.900245737105 -592.657290782241 386.856799308031 -686.481759456531 480.681267982321
"23.08333" 587.320227239574 94.3413187825024 1080.29913569665 -0.100373525064811 1174.74082800421
"23.12500" 199.017171056659 -298.546641762307 696.580983875625 -393.866680221358 791.901022334676
"23.16667" 320.414034389134 -177.699314970786 818.527383749054 -273.124630065454 913.952698843721
"23.20833" 367.432492819862 -134.59649843983 869.461484079554 -230.771946737239 965.636932376963
"23.25000" 405.195324441877 -97.1382745498742 907.528923433629 -193.372077615027 1003.76272649878
"23.29167" 293.863689729154 -208.534379349232 796.26175880754 -304.780533174185 892.507912632493
"23.33333" 714.939842166692 210.08603637527 1219.79364795811 113.369428486133 1316.51025584725
"23.37500" 551.572020601388 46.6499276017223 1056.49411360105 -50.0797623065423 1153.22380350932
"23.41667" 365.01495098515 -139.987632438036 870.017534408335 -236.732742178024 966.762644148324
