----system---- ----total-usage---- ------memory-usage----- -dsk/total-
     time     |usr sys idl wai stl| used  free  buf   cach| read  writ
09-06 21:17:21|  7   3  34  54   0|5525M  129M   84k 2140M|  19M   14k
09-06 21:17:22|  8   4  22  66   0|5526M  135M   84k 2133M|  20M 8193B
09-06 21:17:23|  9   3  39  47   0|5525M  140M   84k 2130M|  22M   16k
09-06 21:17:24|  8   2  46  42   0|5524M  122M   84k 2148M|  19M   32k
09-06 21:17:25|  9   3  42  44   0|5525M  127M   84k 2142M|  20M  203k
09-06 21:17:26| 10   3  39  47   0|5524M  128M   84k 2142M|  19M  440k
09-06 21:17:27| 10   4  33  51   0|5525M  134M   84k 2136M|  29M   21k
09-06 21:17:28|  9   3  25  62   0|5525M  144M   84k 2125M|  15M  268k
09-06 21:17:29|  9   2  37  51   0|5525M  125M   84k 2145M|  20M   17k
09-06 21:17:30|  8   3  44  43   0|5525M  139M   84k 2130M|  17M   16k
09-06 21:17:31|  8   2  44  43   0|5524M  122M   84k 2148M|  18M    0 
09-06 21:17:32| 11   3  29  56   0|5527M  123M   84k 2145M|  18M    0 
09-06 21:17:33| 11   3  40  46   0|5507M  142M   84k 2146M|  22M   18k
09-06 21:17:34|  9   3  25  62   0|5505M  122M   84k 2167M|  21M   33k
09-06 21:17:35|  9   3  47  39   0|5505M  138M   84k 2152M|  17M  190k
09-06 21:17:36| 10   3  36  50   0|5507M  144M   84k 2144M|  19M   20k
09-06 21:17:37|  8   2  39  50   0|5505M  129M   84k 2161M|  16M    0 
09-06 21:17:38|  9   4  34  53   0|5504M  125M   84k 2165M|  24M  695k
09-06 21:17:39|  9   3  53  33   0|5505M  123M   84k 2166M|  22M   19k
09-06 21:17:40| 10   4  29  57   0|5505M  123M   84k 2166M|  26M 1024B
09-06 21:17:41| 10   4  34  52   0|5504M  122M   84k 2168M|  24M   48k
09-06 21:17:42|  9   3  31  55   0|5505M  138M   84k 2151M|  16M  452k
09-06 21:17:43| 10   4  22  64   0|5505M  136M   84k 2153M|  28M   20k
09-06 21:17:44|  9   4  23  62   0|5505M  122M   84k 2167M|  30M 1023B
09-06 21:17:45| 11   3  39  46   0|5504M  129M   84k 2162M|  21M   28k
09-06 21:17:46|  8   4  22  65   0|5506M  137M   84k 2151M|  22M 4095B
09-06 21:17:47| 10   2  35  52   0|5503M  121M   84k 2170M|  19M  114k
09-06 21:17:48| 13   3  27  56   0|5505M  128M   84k 2161M|  17M  166k
09-06 21:17:49|  8   3  35  51   0|5505M  134M   84k 2156M|  21M  390k
09-06 21:17:50|  7   3  14  74   0|5506M  129M   84k 2160M|  18M   28k
09-06 21:17:51|  8   3  16  72   0|5505M  124M   84k 2165M|  20M    0 
09-06 21:17:52| 11   4  33  53   0|5506M  132M   84k 2156M|  21M    0 
09-06 21:17:53|  8   3  37  50   0|5505M  137M   84k 2152M|  22M  312k
09-06 21:17:54| 10   3  19  67   0|5507M  143M   84k 2144M|  19M  364k
09-06 21:17:55|  8   2  19  70   0|5507M  128M   84k 2159M|  15M   17k
09-06 21:17:56| 11   3  21  64   0|5505M  128M   84k 2161M|  28M 1023B
09-06 21:17:57| 11   4  23  61   0|5506M  126M   84k 2162M|  27M 8191B
09-06 21:17:58| 10   3  25  60   0|5508M  133M   84k 2154M|  18M 9220B
09-06 21:17:59| 12   4  30  54   0|5505M  125M   84k 2165M|  30M   16k
09-06 21:18:00|  9   3  24  63   0|5505M  131M   84k 2158M|  20M  296k
09-06 21:18:01|  9   3  34  52   0|5506M  119M   84k 2169M|  17M  503k
09-06 21:18:02| 11   4  32  52   0|5505M  131M   84k 2158M|  31M  100k
09-06 21:18:03|  9   4  25  61   0|5506M  126M   84k 2161M|  23M   38k
09-06 21:18:04|  9   4  23  62   0|5505M  121M   84k 2167M|  26M   12k
09-06 21:18:05| 10   5  27  57   0|5506M  146M   84k 2142M|  27M  659k
09-06 21:18:06|  8   4  24  62   0|5505M  121M   84k 2168M|  26M    0 
09-06 21:18:07| 10   3  39  46   0|5505M  124M   84k 2166M|  24M   77k
09-06 21:18:08|  9   3  37  49   0|5504M  128M   84k 2163M|  24M   46k
09-06 21:18:09| 12   4  38  47   0|5507M  135M   84k 2153M|  17M  346k
09-06 21:18:10| 10   3  37  50   0|5507M  141M   84k 2146M|  19M   34k
09-06 21:18:11|  9   2  37  51   0|5505M  123M   84k 2167M|  21M    0 
09-06 21:18:12|  9   3  36  50   0|5506M  129M   84k 2160M|  19M   22k
09-06 21:18:13|  8   2  33  55   0|5507M  123M   84k 2164M|  17M    0 
09-06 21:18:14|  8   3  26  61   0|5506M  131M   84k 2157M|  19M   20k
09-06 21:18:15| 10   3  30  57   0|5506M  126M   84k 2162M|  18M   21k
09-06 21:18:16|  8   3  28  59   0|5504M  122M   84k 2168M|  20M  181k
09-06 21:18:17| 10   4  34  51   0|5506M  141M   84k 2148M|  28M    0 
09-06 21:18:18| 11   3  23  62   0|5504M  124M   84k 2166M|  23M    0 
09-06 21:18:19| 13   5  30  52   0|5506M  142M   84k 2147M|  33M   12k
09-06 21:18:20| 10   3  33  52   0|5504M  124M   84k 2166M|  26M   32k
09-06 21:18:21|  9   3  37  50   0|5505M  137M   84k 2153M|  19M 1023B
09-06 21:18:22| 11   4  33  52   0|5507M  123M   84k 2165M|  26M 4098B
09-06 21:18:23| 13   4  23  59   0|5506M  127M   84k 2161M|  36M   12k
09-06 21:18:24|  9   3  22  66   0|5506M  135M   84k 2153M|  18M   16k
09-06 21:18:25|  9   2  32  56   0|5506M  128M   84k 2160M|  19M 4097B
09-06 21:18:26|  8   3  31  56   0|5506M  139M   84k 2149M|  16M  299k
09-06 21:18:27|  9   3  31  57   0|5504M  123M   84k 2166M|  17M    0 
09-06 21:18:28|  8   3  27  60   0|5507M  131M   84k 2157M|  17M   16k
09-06 21:18:29|  9   3  29  57   0|5506M  140M   84k 2149M|  18M  458k
09-06 21:18:30|  8   3  25  63   0|5505M  124M   84k 2166M|  18M    0 
09-06 21:18:31| 11   5  28  56   0|5507M  136M   84k 2151M|  25M  424k
09-06 21:18:32| 10   4  28  58   0|5505M  136M   84k 2153M|  28M    0 
09-06 21:18:33|  9   3  35  51   0|5507M  140M   84k 2147M|  20M  255k
09-06 21:18:34|  9   3  20  67   0|5507M  140M   84k 2148M|  21M   16k
09-06 21:18:35|  9   2  39  48   0|5506M  129M   84k 2160M|  18M  341k
09-06 21:18:36| 10   3  38  48   0|5505M  124M   84k 2166M|  19M 9221B
09-06 21:18:37|  8   3  22  67   0|5504M  121M   84k 2169M|  16M   57k
09-06 21:18:38|  9   4  38  49   0|5505M  129M   84k 2160M|  17M    0 
09-06 21:18:39| 11   4  33  52   0|5506M  131M   84k 2157M|  23M  296k
09-06 21:18:40| 10   3  25  60   0|5505M  138M   84k 2151M|  21M 8192B
09-06 21:18:41|  9   2  33  54   0|5505M  122M   84k 2168M|  16M   49k
09-06 21:18:42|  9   4  20  67   0|5504M  132M   84k 2158M|  17M  448k
09-06 21:18:43|  9   2  27  61   0|5505M  139M   84k 2150M|  19M   20k
09-06 21:18:44|  8   3  24  65   0|5505M  122M   84k 2168M|  17M    0 
09-06 21:18:45|  8   3  40  48   0|5504M  128M   84k 2163M|  21M   20k
09-06 21:18:46|  8   4  27  59   0|5505M  132M   84k 2157M|  21M  227k
09-06 21:18:47| 10   3  27  59   0|5507M  127M   84k 2161M|  17M    0 
09-06 21:18:48| 10   3  21  64   0|5506M  122M   84k 2167M|  19M  167k
09-06 21:18:49|  9   3  28  58   0|5506M  126M   84k 2163M|  22M    0 
09-06 21:18:50|  9   3  41  45   0|5506M  133M   84k 2156M|  20M  315k
09-06 21:18:51| 11   4  27  57   0|5505M  131M   84k 2159M|  29M   46k
09-06 21:18:52|  9   4  31  56   0|5505M  123M   84k 2167M|  22M 4096B
09-06 21:18:53| 10   4  32  53   0|5506M  142M   84k 2146M|  25M  237k
09-06 21:18:54| 10   4  37  48   0|5505M  125M   84k 2164M|  31M 4096B
09-06 21:18:55| 11   5  26  57   0|5507M  142M   84k 2145M|  34M   40k
09-06 21:18:56| 12   4  38  45   0|5506M  123M   84k 2166M|  40M   17k
09-06 21:18:57|  9   3  23  64   0|5505M  123M   84k 2166M|  20M  229k
09-06 21:18:58| 10   3  41  45   0|5506M  134M   84k 2154M|  20M    0 
09-06 21:18:59|  8   3  41  46   0|5506M  128M   84k 2161M|  20M  504k
09-06 21:19:00| 11   4  26  57   0|5505M  137M   84k 2153M|  31M    0 
09-06 21:19:01| 10   3  27  59   0|5506M  144M   84k 2144M|  17M   45k
09-06 21:19:02|  9   3  33  55   0|5506M  128M   84k 2161M|  17M   92k
09-06 21:19:03|  9   4  20  64   0|5506M  143M   84k 2145M|  24M   50k
09-06 21:19:04| 13   3  19  65   0|5501M  128M   84k 2165M|  20M 4091B
09-06 21:19:05|  8   2  37  53   0|5500M  119M   84k 2176M|  10M  170k
09-06 21:19:06| 12   5  42  40   0|5501M  144M   84k 2149M|  36M   60k
09-06 21:19:07|  9   4  40  45   0|5502M  138M   84k 2155M|  32M   21k
09-06 21:19:08|  8   3  29  58   0|5501M  129M   84k 2164M|  23M    0 
09-06 21:19:09|  9   3  42  44   0|5501M  121M   84k 2173M|  18M  561k
09-06 21:19:10| 10   3  25  61   0|5501M  139M   84k 2155M|  15M  436k
09-06 21:19:11|  9   3  34  52   0|5501M  144M   84k 2149M|  21M 1024B
09-06 21:19:12| 13   4  22  60   0|5502M  137M   84k 2155M|  32M   41k
09-06 21:19:13|  8   2  35  53   0|5501M  132M   84k 2161M|  18M   36k
09-06 21:19:14|  8   3  30  58   0|5501M  127M   84k 2167M|  19M 4096B
09-06 21:19:15| 10   3  24  63   0|5501M  133M   84k 2161M|  21M   16k
09-06 21:19:16|  7   4   7  81   0|5501M  143M   84k 2150M|  16M  392k
09-06 21:19:17|  9   3  25  62   0|5499M  124M   84k 2171M|  20M 9218B
09-06 21:19:18|  9   3  23  63   0|5502M  131M   84k 2161M|  16M  589k
09-06 21:19:19|  9   3  41  46   0|5502M  138M   84k 2155M|  20M 4097B
09-06 21:19:20|  9   3  27  60   0|5500M  121M   84k 2174M|  19M   19k
09-06 21:19:21|  8   3  37  50   0|5501M  123M   84k 2171M|  16M  150k
09-06 21:19:22|  8   3  40  48   0|5501M  129M   84k 2165M|  20M   44k
09-06 21:19:23|  8   3  38  50   0|5502M  123M   84k 2170M|  18M 4094B
09-06 21:19:24|  8   3  45  44   0|5502M  132M   84k 2161M|  17M   12k
09-06 21:19:25|  9   3  29  59   0|5500M  120M   84k 2175M|  15M  127k
09-06 21:19:26| 11   3  21  64   0|5502M  125M   84k 2168M|  19M  360k
09-06 21:19:27| 10   3  29  57   0|5502M  133M   84k 2160M|  20M   37k
09-06 21:19:28|  8   3  20  68   0|5501M  141M   84k 2152M|  18M 8196B
09-06 21:19:29| 11   3  37  50   0|5500M  125M   84k 2169M|  17M   16k
09-06 21:19:30| 10   4   9  76   0|5499M  128M   84k 2168M|  24M   89k
09-06 21:19:31|  8   3  15  72   0|5500M  136M   84k 2159M|  18M   16k
09-06 21:19:32|  8   4   6  81   0|5500M  143M   84k 2151M|  20M   28k
09-06 21:19:33|  8   3  38  51   0|5501M  126M   84k 2168M|  17M    0 
09-06 21:19:34|  7   3  24  63   0|5502M  135M   84k 2158M|  16M 3072B
09-06 21:19:35| 10   3  14  71   0|5501M  121M   84k 2173M|  22M  164k
09-06 21:19:36|  9   4  23  63   0|5501M  127M   84k 2167M|  21M  460k
09-06 21:19:37| 12   3  30  55   0|5501M  132M   84k 2161M|  20M   74k
09-06 21:19:38| 10   3   8  77   0|5502M  118M   84k 2174M|  13M  195k
09-06 21:19:39| 11   3  31  54   0|5502M  122M   84k 2172M|  24M   38k
09-06 21:19:40|  8   3  30  57   0|5500M  130M   84k 2164M|  19M   12k
09-06 21:19:41|  8   3  37  52   0|5502M  144M   84k 2148M|  11M    0 
09-06 21:19:42| 10   2  28  59   0|5501M  129M   84k 2165M|  16M   33k
09-06 21:19:43|  8   3  34  54   0|5501M  138M   84k 2156M|  17M   12k
09-06 21:19:44|  8   2  38  51   0|5500M  122M   84k 2173M|  18M   16k
09-06 21:19:45|  9   4  19  68   0|5501M  140M   84k 2154M|  16M  264k
09-06 21:19:46| 10   3  45  41   0|5500M  121M   84k 2174M|  20M  121k
09-06 21:19:47| 10   5  23  61   0|5502M  143M   84k 2150M|  32M  367k
09-06 21:19:48| 10   5  21  62   0|5504M  133M   84k 2157M|  33M 2049B
09-06 21:19:49|  9   2  23  62   0|5502M  132M   84k 2160M|  17M    0 
09-06 21:19:50| 11   4  33  52   0|5501M  130M   84k 2163M|  29M  232k
09-06 21:19:51| 17   4  23  55   0|5499M  128M   84k 2167M|  30M 8188B
09-06 21:19:52| 10   5  24  60   0|5500M  131M   84k 2163M|  35M   13k
09-06 21:19:53| 10   4  27  58   0|5498M  121M   84k 2175M|  33M   65k
09-06 21:19:54|  9   3  33  54   0|5499M  127M   84k 2169M|  19M  348k
09-06 21:19:55| 10   3  54  32   0|5499M  126M   84k 2170M|  21M 4100B
09-06 21:19:56| 10   4  45  39   0|5499M  125M   84k 2171M|  27M  812k
09-06 21:19:57|  9   4  35  52   0|5499M  128M   84k 2168M|  23M 8193B
09-06 21:19:58| 10   4  23  63   0|5499M  129M   84k 2167M|  25M   20k
09-06 21:19:59|  8   3  34  53   0|5499M  123M   84k 2173M|  19M   20k
09-06 21:20:00| 10   4  32  54   0|5499M  126M   84k 2170M|  23M   62k
09-06 21:20:01| 10   4  28  57   0|5500M  128M   84k 2166M|  22M   12k
09-06 21:20:02|  9   3  37  48   0|5499M  132M   84k 2164M|  24M  100k
09-06 21:20:03|  9   2  23  65   0|5499M  143M   84k 2153M|  15M  475k
09-06 21:20:04| 12   4  32  50   0|5499M  138M   84k 2157M|  31M   55k
09-06 21:20:05| 10   4  36  49   0|5498M  140M   84k 2157M|  26M    0 
09-06 21:20:06|  9   4  28  59   0|5499M  125M   84k 2170M|  20M  436k
09-06 21:20:07|  8   2  38  49   0|5499M  122M   84k 2174M|  18M   98k
09-06 21:20:08| 10   4  37  49   0|5500M  141M   84k 2154M|  20M  121k
09-06 21:20:09|  9   2  29  58   0|5498M  123M   84k 2173M|  19M    0 
09-06 21:20:10|  8   3  23  66   0|5499M  136M   84k 2160M|  14M    0 
09-06 21:20:11|  9   3  12  75   0|5498M  119M   84k 2178M|  17M  327k
09-06 21:20:12|  9   3  21  67   0|5498M  127M   84k 2169M|  18M   53k
09-06 21:20:13|  9   3  38  49   0|5499M  126M   84k 2169M|  19M   56k
09-06 21:20:14|  8   3  31  57   0|5501M  141M   84k 2152M|  16M    0 
09-06 21:20:15| 10   3  26  62   0|5499M  124M   84k 2172M|  20M 1024B
09-06 21:20:16| 11   4  24  59   0|5500M  127M   84k 2168M|  22M  657k
09-06 21:20:17|  9   2  26  61   0|5500M  123M   84k 2172M|  17M 3076B
09-06 21:20:18|  9   3  26  61   0|5499M  131M   84k 2165M|  19M   25k
09-06 21:20:19|  8   3  24  64   0|5500M  129M   84k 2166M|  15M   65k
09-06 21:20:20|  9   4  25  62   0|5498M  131M   84k 2165M|  24M    0 
09-06 21:20:21|  9   3  38  48   0|5499M  141M   84k 2154M|  22M    0 
09-06 21:20:22| 12   4  16  66   0|5500M  126M   84k 2169M|  28M  364k
09-06 21:20:23| 10   4  29  55   0|5500M  138M   84k 2157M|  30M  373k
09-06 21:20:24| 10   4  34  50   0|5498M  133M   84k 2163M|  32M 3074B
09-06 21:20:25|  9   3  26  61   0|5499M  123M   84k 2173M|  16M  239k
09-06 21:20:26|  9   4  34  54   0|5500M  127M   84k 2168M|  21M 1024B
09-06 21:20:27|  9   3  39  48   0|5499M  130M   84k 2165M|  18M  386k
09-06 21:20:28| 11   3  26  59   0|5498M  140M   84k 2156M|  17M   21k
09-06 21:20:29|  9   3  30  57   0|5498M  122M   84k 2175M|  18M    0 
09-06 21:20:30|  9   3  29  58   0|5499M  129M   84k 2167M|  19M 8196B
09-06 21:20:31|  9   3  27  61   0|5500M  137M   84k 2157M|  17M  161k
09-06 21:20:32|  8   3  28  61   0|5499M  122M   84k 2174M|  16M    0 
09-06 21:20:33|  9   3  28  59   0|5499M  125M   84k 2171M|  17M  259k
09-06 21:20:34| 13   3  45  38   0|5479M  133M   84k 2183M|  19M  318k
09-06 21:20:35| 10   5  43  41   0|5478M  125M   84k 2192M|  36M 4101B
09-06 21:20:36|  9   3  32  54   0|5477M  129M   84k 2189M|  24M  204k
09-06 21:20:37|  9   3  39  49   0|5478M  139M   84k 2178M|  16M 5123B
09-06 21:20:38|  9   3  45  43   0|5477M  123M   84k 2195M|  17M   16k
09-06 21:20:39|  9   3  46  41   0|5479M  128M   84k 2187M|  18M  729k
09-06 21:20:40| 10   4  31  54   0|5477M  132M   84k 2185M|  25M    0 
09-06 21:20:41| 10   3  34  53   0|5479M  140M   84k 2176M|  18M 8193B
09-06 21:20:42| 11   3  30  55   0|5477M  120M   84k 2197M|  22M   59k
09-06 21:20:43|  9   3  31  56   0|5478M  126M   84k 2190M|  20M   33k
09-06 21:20:44|  9   4  31  56   0|5478M  129M   84k 2189M|  25M  141k
09-06 21:20:45| 10   3  32  54   0|5478M  117M   84k 2200M|  17M  496k
09-06 21:20:46|  9   4  33  54   0|5479M  133M   84k 2183M|  20M  107k
09-06 21:20:47| 10   4  29  56   0|5477M  144M   84k 2174M|  31M    0 
09-06 21:20:48|  9   3  25  61   0|5477M  121M   84k 2196M|  23M  109k
09-06 21:20:49|  9   3  28  60   0|5479M  133M   84k 2183M|  13M  300k
09-06 21:20:50|  8   2  45  43   0|5477M  120M   84k 2198M|  15M  164k
09-06 21:20:51|  9   3  30  57   0|5478M  126M   84k 2190M|  20M  101k
09-06 21:20:52|  9   4  29  56   0|5479M  132M   84k 2183M|  20M 5121B
09-06 21:20:53|  9   3  24  65   0|5478M  142M   84k 2175M|  19M    0 
09-06 21:20:54|  9   3  26  61   0|5478M  123M   84k 2194M|  19M    0 
09-06 21:20:55| 10   3  41  46   0|5478M  130M   84k 2187M|  19M 8195B
09-06 21:20:56| 11   4  27  58   0|5479M  134M   84k 2182M|  21M    0 
09-06 21:20:57| 10   4  31  54   0|5478M  140M   84k 2176M|  21M 4095B
09-06 21:20:58| 11   5  31  53   0|5479M  126M   84k 2189M|  41M   10k
09-06 21:20:59|  9   4  54  33   0|5478M  132M   84k 2184M|  21M    0 
09-06 21:21:00|  8   3  35  53   0|5479M  137M   84k 2179M|  22M    0 
09-06 21:21:01| 10   4  37  48   0|5479M  143M   84k 2173M|  20M  139k
09-06 21:21:02|  9   3  13  73   0|5477M  126M   84k 2192M|  19M   92k
09-06 21:21:03|  9   3  26  60   0|5477M  130M   84k 2188M|  22M 4096B
09-06 21:21:04|  8   4  37  49   0|5477M  130M   84k 2188M|  27M   50k
09-06 21:21:05|  8   2  31  57   0|5477M  126M   84k 2192M|  17M    0 
09-06 21:21:06|  8   3  23  66   0|5477M  136M   84k 2181M|  17M   23k
09-06 21:21:07|  8   3  18  69   0|5478M  129M   84k 2188M|  19M  563k
09-06 21:21:08| 12   2  28  56   0|5478M  119M   84k 2197M|  16M  281k
09-06 21:21:09|  9   3  26  61   0|5478M  131M   84k 2186M|  16M 5121B
09-06 21:21:10|  8   3  17  70   0|5479M  144M   84k 2172M|  18M  205k
09-06 21:21:11|  8   3  36  51   0|5478M  125M   84k 2192M|  20M    0 
09-06 21:21:12|  9   3  24  63   0|5477M  125M   84k 2193M|  15M   40k
09-06 21:21:13|  8   4  24  63   0|5477M  133M   84k 2185M|  20M   12k
09-06 21:21:14|  8   3  40  48   0|5479M  138M   84k 2178M|  19M  270k
09-06 21:21:15|  9   3  26  62   0|5478M  123M   84k 2194M|  17M    0 
09-06 21:21:16|  9   3  41  46   0|5478M  131M   84k 2185M|  17M  259k
09-06 21:21:17| 11   3  29  56   0|5479M  121M   84k 2195M|  19M  299k
09-06 21:21:18|  9   3  32  54   0|5480M  142M   84k 2172M|  18M  196k
09-06 21:21:19|  8   3  33  55   0|5479M  125M   84k 2191M|  18M 2048B
09-06 21:21:20| 10   2  43  43   0|5478M  124M   84k 2192M|  15M    0 
09-06 21:21:21|  9   3  39  49   0|5479M  133M   84k 2183M|  17M   25k
09-06 21:21:22|  7   3  22  65   0|5477M  130M   84k 2187M|  17M  170k
09-06 21:21:23| 11   3  32  55   0|5477M  126M   84k 2191M|  18M   10k
09-06 21:21:24|  8   3  25  62   0|5479M  126M   84k 2190M|  19M 4096B
09-06 21:21:25|  9   3  34  54   0|5478M  127M   84k 2189M|  21M    0 
09-06 21:21:26|  8   3  34  53   0|5477M  125M   84k 2192M|  16M   33k
09-06 21:21:27|  9   3  43  43   0|5478M  130M   84k 2186M|  21M  213k
09-06 21:21:28| 11   4  40  45   0|5477M  131M   84k 2186M|  26M   12k
09-06 21:21:29| 11   3  21  64   0|5478M  135M   84k 2181M|  22M  524k
09-06 21:21:30|  8   4  20  66   0|5479M  132M   84k 2184M|  30M    0 
09-06 21:21:31| 11   4  23  62   0|5477M  132M   84k 2186M|  29M   45k
09-06 21:21:32|  9   3  19  66   0|5479M  139M   84k 2177M|  17M  185k
09-06 21:21:33| 10   3  31  55   0|5478M  127M   84k 2189M|  19M    0 
09-06 21:21:34| 10   3  32  54   0|5478M  128M   84k 2189M|  19M 1024B
09-06 21:21:35|  8   4  49  38   0|5480M  134M   84k 2181M|  19M   16k
09-06 21:21:36|  8   3  46  42   0|5479M  144M   84k 2171M|  18M   37k
09-06 21:21:37|  9   3  37  50   0|5477M  130M   84k 2188M|  16M  489k
09-06 21:21:38|  8   4  35  52   0|5478M  138M   84k 2178M|  17M 1024B
09-06 21:21:39|  9   3  34  53   0|5478M  118M   84k 2198M|  20M  235k
09-06 21:21:40| 10   4  30  54   0|5478M  141M   84k 2176M|  25M  215k
09-06 21:21:41|  9   3  25  61   0|5477M  120M   84k 2198M|  21M   55k
09-06 21:21:42| 11   5  40  44   0|5477M  127M   84k 2191M|  33M   74k
09-06 21:21:43| 10   5  29  55   0|5478M  133M   84k 2184M|  40M   12k
09-06 21:21:44|  9   3  20  66   0|5478M  122M   84k 2194M|  20M  471k
09-06 21:21:45| 10   4  31  54   0|5478M  147M   84k 2170M|  22M    0 
09-06 21:21:46|  9   3  32  55   0|5477M  128M   84k 2189M|  20M   50k
09-06 21:21:47| 13   4  31  52   0|5478M  128M   84k 2188M|  25M  249k
09-06 21:21:48|  8   3  65  22   0|5479M  141M   84k 2174M|  19M    0 
09-06 21:21:49| 10   3  43  44   0|5479M  123M   84k 2192M|  18M    0 
09-06 21:21:50|  8   4  21  66   0|5477M  130M   84k 2187M|  22M    0 
09-06 21:21:51|  9   3  20  67   0|5477M  120M   84k 2197M|  17M  333k
09-06 21:21:52| 10   3  34  52   0|5477M  127M   84k 2190M|  19M  142k
09-06 21:21:53|  8   2  23  65   0|5476M  124M   84k 2195M|  18M 1022B
09-06 21:21:54|  7   4  40  47   0|5478M  130M   84k 2187M|  19M 4102B
09-06 21:21:55|  9   4  20  66   0|5478M  136M   84k 2181M|  21M 4095B
09-06 21:21:56| 10   4  23  62   0|5477M  138M   84k 2179M|  25M  286k
09-06 21:21:57|  9   4  25  60   0|5478M  124M   84k 2193M|  27M   17k
09-06 21:21:58| 13   4  23  59   0|5459M  119M   84k 2216M|  27M  331k
09-06 21:21:59| 12   3  41  42   0|5460M  131M   84k 2205M|  22M  155k
09-06 21:22:00|  9   3  31  55   0|5460M  135M   84k 2199M|  21M    0 
09-06 21:22:01|  9   4  33  53   0|5460M  137M   84k 2197M|  25M 4097B
09-06 21:22:02|  9   4  36  51   0|5460M  143M   84k 2192M|  22M  128k
09-06 21:22:03|  8   3  41  47   0|5460M  127M   84k 2207M|  16M    0 
09-06 21:22:04| 11   3  22  62   0|5458M  119M   84k 2217M|  23M  382k
09-06 21:22:05|  9   3  23  63   0|5461M  140M   84k 2193M|  17M  434k
09-06 21:22:06| 10   4  26  59   0|5460M  138M   84k 2196M|  30M 8201B
09-06 21:22:07|  8   3  31  56   0|5462M  121M   84k 2212M|  17M  164k
09-06 21:22:08|  9   3  33  54   0|5460M  131M   84k 2204M|  18M 8195B
09-06 21:22:09|  8   4  39  49   0|5461M  139M   84k 2195M|  18M   57k
09-06 21:22:10|  8   2  18  71   0|5460M  125M   84k 2210M|  16M 2047B
09-06 21:22:11| 10   3  32  55   0|5460M  129M   84k 2207M|  23M  205k
09-06 21:22:12| 10   2  28  58   0|5459M  125M   84k 2211M|  17M   69k
09-06 21:22:13| 10   3  41  45   0|5461M  128M   84k 2206M|  22M   20k
09-06 21:22:14| 10   3  26  60   0|5461M  133M   84k 2201M|  22M  230k
09-06 21:22:15|  9   3  29  57   0|5461M  144M   84k 2191M|  17M   16k
09-06 21:22:16|  7   3  34  54   0|5459M  130M   84k 2206M|  15M 1024B
09-06 21:22:17|  8   3  17  71   0|5460M  139M   84k 2196M|  17M  590k
09-06 21:22:18|  9   3  33  53   0|5458M  123M   84k 2213M|  17M    0 
09-06 21:22:19|  9   3  43  45   0|5460M  145M   84k 2190M|  18M    0 
09-06 21:22:20|  7   3  35  53   0|5458M  126M   84k 2211M|  20M    0 
09-06 21:22:21|  8   3  23  65   0|5459M  133M   84k 2203M|  19M 4095B
09-06 21:22:22| 10   4  42  45   0|5462M  139M   84k 2193M|  18M  700k
09-06 21:22:23|  9   3  40  47   0|5458M  123M   84k 2213M|  20M   21k
09-06 21:22:24| 10   3  24  61   0|5459M  131M   84k 2204M|  18M 4095B
09-06 21:22:25|  9   3  30  57   0|5459M  140M   84k 2196M|  19M    0 
09-06 21:22:26|  9   3  27  60   0|5458M  121M   84k 2216M|  20M  213k
09-06 21:22:27|  9   3  39  49   0|5459M  124M   84k 2212M|  19M   61k
09-06 21:22:28|  9   3  31  55   0|5460M  128M   84k 2207M|  23M   24k
09-06 21:22:29|  9   3  14  72   0|5461M  134M   84k 2199M|  20M  559k
09-06 21:22:30| 11   4  30  55   0|5458M  130M   84k 2207M|  34M 8195B
09-06 21:22:31| 10   4  23  62   0|5459M  134M   84k 2201M|  22M 8186B
09-06 21:22:32|  8   3  39  49   0|5461M  128M   84k 2205M|  17M  343k
09-06 21:22:33|  9   3  50  36   0|5461M  144M   84k 2189M|  12M  441k
09-06 21:22:34|  9   3  37  51   0|5461M  125M   84k 2208M|  19M 1024B
09-06 21:22:35|  9   3  25  61   0|5461M  129M   84k 2205M|  23M   18k
09-06 21:22:36|  9   4  32  55   0|5458M  130M   84k 2206M|  28M    0 
09-06 21:22:37| 12   4  18  67   0|5460M  139M   84k 2195M|  16M  203k
09-06 21:22:38|  8   3  22  66   0|5461M  121M   84k 2212M|  17M   16k
09-06 21:22:39| 12   3  23  61   0|5460M  140M   84k 2195M|  23M  262k
09-06 21:22:40|  9   4  38  49   0|5460M  143M   84k 2192M|  24M  361k
09-06 21:22:41|  9   3  34  51   0|5459M  142M   84k 2194M|  29M    0 
09-06 21:22:42| 10   3  30  57   0|5459M  124M   84k 2212M|  18M    0 
09-06 21:22:43|  8   3  40  48   0|5458M  122M   84k 2215M|  16M  376k
09-06 21:22:44| 10   3  19  67   0|5458M  120M   84k 2217M|  15M  596k
09-06 21:22:45|  9   3  37  50   0|5459M  127M   84k 2208M|  19M   62k
09-06 21:22:46|  8   3  28  60   0|5461M  142M   84k 2191M|  17M   12k
09-06 21:22:47|  9   3  27  62   0|5459M  127M   84k 2208M|  17M    0 
09-06 21:22:48|  9   4  44  41   0|5459M  124M   84k 2211M|  30M   16k
09-06 21:22:49|  8   3  41  47   0|5460M  133M   84k 2202M|  18M   12k
09-06 21:22:50| 11   3  49  36   0|5460M  129M   84k 2205M|  17M    0 
